analysis_set,dataset,dataset_short,subject_index,n_obs,best_AIC,best_BIC,runnerup_delta_BIC,max_BIC_weight,NLL_CostToSample,AIC_CostToSample,BIC_CostToSample,BIC_weight_CostToSample,NLL_CutOff,AIC_CutOff,BIC_CutOff,BIC_weight_CutOff,NLL_BiasedPrior,AIC_BiasedPrior,BIC_BiasedPrior,BIC_weight_BiasedPrior
trust_2,Trustworthiness dataset 2,trust_2,38,135,Cut off,Cut off,6.99870085654283,0.967912313326852,76.241188667717,156.482377335434,162.292926892311,0.029247411367232,72.7418382394456,149.483676478891,155.294226035768,0.967912313326852,78.5730787510353,161.146157502071,166.956707058947,0.00284027530591602
trust_2,Trustworthiness dataset 2,trust_2,39,223,Cost to sample,Cost to sample,7.53695895852772,0.973398271602984,76.5291810064003,157.058362012801,163.872705555721,0.973398271602984,80.2976604856641,164.595320971328,171.409664514249,0.0224729832322565,81.992000801562,167.984001603124,174.798345146044,0.00412874516475958
trust_2,Trustworthiness dataset 2,trust_2,40,199,Biased prior,Biased prior,0.291754324851979,0.536403815351821,71.8930061722356,147.786012344471,154.37262199392,0.463594432371845,84.3788558483099,172.75771169662,179.344321346069,1.75227633362661e-06,71.7471290098096,147.494258019619,154.080867669068,0.536403815351821
trust_2,Trustworthiness dataset 2,trust_2,41,238,Biased prior,Biased prior,7.74520008582186,0.979619786962845,66.5030853406194,137.006170681239,143.950712028582,0.0203802130371545,101.123663674348,206.247327348695,213.191868696038,1.87794378927474e-17,62.6304852977085,129.260970595417,136.20551194276,0.979619786962845
trust_2,Trustworthiness dataset 2,trust_2,42,109,Biased prior,Biased prior,0.42914950783782,0.519561203559707,68.5543222200576,141.108644440115,146.491340204573,0.419225877641048,70.4783738234405,144.956747646881,150.339443411339,0.061212918799245,68.3397474661387,140.679494932277,146.062190696736,0.519561203559707
trust_2,Trustworthiness dataset 2,trust_2,43,221,Biased prior,Biased prior,2.62973902053352,0.788326856906445,70.0676532975349,144.13530659507,150.931631998105,0.211673138768623,87.7738108286523,179.547621657305,186.34394706034,4.32493154911177e-09,68.7527837872682,141.505567574536,148.301892977572,0.788326856906445
trust_2,Trustworthiness dataset 2,trust_2,44,53,Biased prior,Biased prior,2.86423476884416,0.807144257106613,29.2449202983672,62.4898405967345,66.4304244238387,0.192748267703111,36.7368005696771,77.4736011393541,81.4141849664584,0.000107475190276049,27.8128029139452,59.6256058278903,63.5661896549946,0.807144257106613
trust_2,Trustworthiness dataset 2,trust_2,45,206,Biased prior,Biased prior,1.46197031218583,0.675021377427819,73.5329759762527,151.065951952505,157.721704290085,0.324978557926201,88.9633198177343,181.926639635469,188.582391973048,6.46459799168739e-08,72.8019908201598,149.60398164032,156.259733977899,0.675021377427819
trust_2,Trustworthiness dataset 2,trust_2,46,205,Cut off,Cut off,19.5541810397146,0.999942962119937,81.7485522288837,167.497104457767,174.143124416044,5.67333941020853e-05,71.9714617090264,147.942923418053,154.58894337633,0.999942962119937,86.9760455264919,177.952091052984,184.598111011261,3.04485960688628e-07
trust_2,Trustworthiness dataset 2,trust_2,47,165,Biased prior,Biased prior,4.57680279093702,0.907911814832794,65.6709193133962,135.341838626792,141.553729574593,0.0920881120320585,79.7168666611341,163.433733322268,169.645624270069,7.31351477383641e-08,63.3825179179276,130.765035835855,136.976926783656,0.907911814832794
trust_2,Trustworthiness dataset 2,trust_2,48,58,Biased prior,Biased prior,0.354643810938271,0.541859539377622,35.5498648719281,75.0997297438562,79.2206157649491,0.453812859784706,40.2025364724768,84.4050729449536,88.5259589660465,0.00432760083767166,35.372542966459,74.745085932918,78.8659719540108,0.541859539377622
trust_2,Trustworthiness dataset 2,trust_2,49,44,Cost to sample,Cost to sample,0.139325236996477,0.517408605778329,13.3182190349282,30.6364380698565,34.204817337693,0.517408605778329,30.4984759446376,64.9969518892751,68.5653311571116,1.7887221059552e-08,13.3878816534265,30.775763306853,34.3441425746895,0.48259137633445
trust_2,Trustworthiness dataset 2,trust_2,50,121,Biased prior,Biased prior,0.532804976044673,0.556238039255474,70.4723426654857,144.944685330971,150.536266422165,0.426151042277477,73.6586174311087,151.317234862217,156.908815953411,0.0176109184670498,70.2059401774633,144.411880354927,150.00346144612,0.556238039255474
trust_2,Trustworthiness dataset 2,trust_2,51,126,Biased prior,Biased prior,4.3479896585313,0.853074208084434,74.717380708465,153.43476141693,159.107325230833,0.0970136520151215,75.3819681617424,154.763936323485,160.436500137388,0.0499121399004444,72.5433858791993,149.086771758399,154.759335572302,0.853074208084434
trust_2,Trustworthiness dataset 2,trust_2,52,159,Cost to sample,Cost to sample,5.9624138512346,0.94170375689217,81.767028341864,167.534056683728,173.671865088168,0.94170375689217,86.2612379277231,176.522475855446,182.660284259887,0.0105221352382311,84.7482352674813,173.496470534963,179.634278939403,0.0477741078695989
trust_2,Trustworthiness dataset 2,trust_2,53,251,Biased prior,Biased prior,0.657788158636976,0.581490264879781,53.1231556443078,110.246311288616,117.297217166879,0.418509734915896,74.5634149342739,153.126829868548,160.177735746811,2.04323944599725e-10,52.7942615649893,109.588523129979,116.639429008242,0.581490264879781
trust_2,Trustworthiness dataset 2,trust_2,54,150,Biased prior,Biased prior,2.7450752843026,0.785968104214533,75.1524307664502,154.3048615329,160.326132121093,0.199213789982616,77.7509595378986,159.501919075797,165.52318966399,0.0148181058028515,73.7798931242989,151.559786248598,157.58105683679,0.785968104214533
trust_2,Trustworthiness dataset 2,trust_2,55,156,Cut off,Cut off,2.20536875431469,0.719336496366269,80.6287369813803,165.257473962761,171.35718597726,0.0418590868347059,77.7847166291006,159.569433258201,165.6691452727,0.719336496366269,78.8874010062579,161.774802012516,167.874514027015,0.238804416799025
trust_2,Trustworthiness dataset 2,trust_2,56,216,Biased prior,Biased prior,12.2612527800538,0.997815294451123,70.3210737295414,144.642147459083,151.392704274451,0.0021704657881935,75.3477327020948,154.69546540419,161.446022219558,1.42397606831558e-05,64.1904473395145,132.380894679029,139.131451494397,0.997815294451123
trust_2,Trustworthiness dataset 2,trust_2,57,95,Biased prior,Biased prior,0.0770646830117414,0.479083441680043,60.9969518905715,125.993903781143,131.101657564344,0.460974367954093,63.0369137271939,130.073827454388,135.181581237589,0.0599421903658643,60.9584195490657,125.916839098131,131.024592881332,0.479083441680043
trust_2,Trustworthiness dataset 2,trust_2,58,63,Cost to sample,Cost to sample,3.63778165369911,0.832600223748534,40.420251995971,84.8405039919419,89.126773444725,0.832600223748534,43.6682723752766,91.3365447505531,95.6228142033362,0.0323473863305023,42.2391428228205,88.478285645641,92.7645550984241,0.135052389920964
trust_2,Trustworthiness dataset 2,trust_2,59,223,Biased prior,Biased prior,10.7787955776836,0.995454637096358,68.0659448207506,140.131889641501,146.946233184421,0.00454397311889275,76.1583529870818,156.316705974164,163.131049517084,1.38978474899882e-06,62.6765470319088,129.353094063818,136.167437606738,0.995454637096358
trust_2,Trustworthiness dataset 2,trust_2,60,42,Cost to sample,Cost to sample,3.02213956015235,0.819219693612805,8.04129219147892,20.0825843829578,23.5579236195246,0.819219693612805,29.1121815835177,62.2243631670353,65.6997024036021,5.78667900620521e-10,9.5523619715551,23.1047239431102,26.5800631796769,0.180780305808528
trust_2,Trustworthiness dataset 2,trust_2,61,83,Cost to sample,Cost to sample,0.0423075254572751,0.41458212457319,56.6399672749343,117.279934549869,122.117615765462,0.41458212457319,57.4769873077369,118.953974615474,123.791655831067,0.179513614418621,56.6611210376629,117.322242075326,122.159923290919,0.405904261008189
trust_2,Trustworthiness dataset 2,trust_2,62,232,Biased prior,Biased prior,9.18717751790143,0.989984830801612,71.1085509551733,146.217101910347,153.110576653679,0.0100151691800181,91.2251803676701,186.45036073534,193.343835478673,1.83703377697332e-11,66.5149621962226,137.029924392445,143.923399135778,0.989984830801612
trust_2,Trustworthiness dataset 2,trust_2,63,67,Cost to sample,Cost to sample,1.5320763787623,0.657630164979068,43.5541704011846,91.1083408023692,95.5177260411511,0.657630164979068,46.4408610975163,96.8817221950327,101.291107433815,0.0366697446161019,44.3202085905657,92.6404171811315,97.0498024199134,0.30570009040483
trust_2,Trustworthiness dataset 2,trust_2,64,193,Cost to sample,Cost to sample,3.87427746492517,0.870140744703114,81.4156674877491,166.831334975498,173.356715353308,0.870140744703114,86.6895548065531,177.379109613106,183.904489990916,0.00445830056990773,83.3528062202117,170.705612440423,177.230992818233,0.125400954726978
