Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,branch-l5qr,checkpoint-yh8g,checkpoint-32xf,checkpoint-r79k,checkpoint-vhwm,branch-jtmv,branch-dn75,branch-6kna,Question Key,Response
2,1551792013817,05/03/2019 13:20:13,1551792013723,0,05/03/2019 13:20:13,6235,15,questionnaire-hbms,,2266874,BLIND,618353,Holiday destinations,complete,,5c7e74b6039f46001462a289,computer,Desktop or Laptop,Windows 10,Chrome 69.0.3497.100,1280x800,1280x689,Finished phase 1,Holiday destinations sequence instructions,2,,,,,Finished phase 1,,,Include,END QUESTIONNAIRE,42396
1,1551791992809,05/03/2019 13:19:52,1551791995262,0,05/03/2019 13:19:55,6235,15,questionnaire-hbms,,2266883,BLIND,618345,Holiday destinations,complete,,5c7e747248022a0015754efe,computer,Desktop or Laptop,Windows 8.1,Chrome 72.0.3626.119,1920x1080,1920x969,Finished phase 1,Holiday destinations sequence instructions,2,,,,,Finished phase 1,,,Include,BEGIN QUESTIONNAIRE,
2,1551792031108,05/03/2019 13:20:31,1551792033560,0,05/03/2019 13:20:33,6235,15,questionnaire-hbms,,2266883,BLIND,618345,Holiday destinations,complete,,5c7e747248022a0015754efe,computer,Desktop or Laptop,Windows 8.1,Chrome 72.0.3626.119,1920x1080,1920x969,Finished phase 1,Holiday destinations sequence instructions,2,,,,,Finished phase 1,,,Include,END QUESTIONNAIRE,38298
1,1551792002786,05/03/2019 13:20:02,1551792002512,0,05/03/2019 13:20:02,6235,15,questionnaire-hbms,,2266886,BLIND,618352,Holiday destinations,complete,,5c7e74afea9ae00001f481e9,computer,Desktop or Laptop,Windows 7,Chrome 72.0.3626.119,1280x1024,1280x921,Finished phase 1,Holiday destinations sequence instructions,2,,,,,Finished phase 1,,,Include,BEGIN QUESTIONNAIRE,
2,1551792028976,05/03/2019 13:20:28,1551792028695,0,05/03/2019 13:20:28,6235,15,questionnaire-hbms,,2266886,BLIND,618352,Holiday destinations,complete,,5c7e74afea9ae00001f481e9,computer,Desktop or Laptop,Windows 7,Chrome 72.0.3626.119,1280x1024,1280x921,Finished phase 1,Holiday destinations sequence instructions,2,,,,,Finished phase 1,,,Include,END QUESTIONNAIRE,26184
1,1551792064824,05/03/2019 13:21:04,1551792063070,0,05/03/2019 13:21:03,6235,15,questionnaire-hbms,,2266912,BLIND,618340,Holiday destinations,complete,,5c7e743c2421450001070208,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1366x768,1366x625,Finished phase 1,Holiday destinations sequence instructions,2,,,,,Finished phase 1,,,Include,BEGIN QUESTIONNAIRE,
2,1551792104486,05/03/2019 13:21:44,1551792102744,0,05/03/2019 13:21:42,6235,15,questionnaire-hbms,,2266912,BLIND,618340,Holiday destinations,complete,,5c7e743c2421450001070208,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1366x768,1366x625,Finished phase 1,Holiday destinations sequence instructions,2,,,,,Finished phase 1,,,Include,END QUESTIONNAIRE,39676
1,1551792074399,05/03/2019 13:21:14,1551792074120,11,06/03/2019 00:21:14,6235,15,questionnaire-hbms,,2266918,BLIND,618365,Holiday destinations,complete,,5c7e750b274125001179f2a0,computer,Desktop or Laptop,Mac OS 10.13.5,Chrome 71.0.3578.98,1280x800,1279x667,Finished phase 1,Holiday destinations sequence instructions,2,,,,,Finished phase 1,,,Include,BEGIN QUESTIONNAIRE,
2,1551792101466,05/03/2019 13:21:41,1551792101293,11,06/03/2019 00:21:41,6235,15,questionnaire-hbms,,2266918,BLIND,618365,Holiday destinations,complete,,5c7e750b274125001179f2a0,computer,Desktop or Laptop,Mac OS 10.13.5,Chrome 71.0.3578.98,1280x800,1279x667,Finished phase 1,Holiday destinations sequence instructions,2,,,,,Finished phase 1,,,Include,END QUESTIONNAIRE,27173
1,1551792100306,05/03/2019 13:21:40,1551792100169,0,05/03/2019 13:21:40,6235,15,questionnaire-hbms,,2266924,BLIND,618388,Holiday destinations,complete,,5c7e75befcfbde0016e416f8,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1920x1080,1920x937,Finished phase 1,Holiday destinations sequence instructions,2,,,,,Finished phase 1,,,Include,BEGIN QUESTIONNAIRE,
2,1551792147637,05/03/2019 13:22:27,1551792147232,0,05/03/2019 13:22:27,6235,15,questionnaire-hbms,,2266924,BLIND,618388,Holiday destinations,complete,,5c7e75befcfbde0016e416f8,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1920x1080,1920x937,Finished phase 1,Holiday destinations sequence instructions,2,,,,,Finished phase 1,,,Include,END QUESTIONNAIRE,47063
1,1551792111965,05/03/2019 13:21:51,1551792112634,0,05/03/2019 13:21:52,6235,15,questionnaire-hbms,,2266929,BLIND,618385,Holiday destinations,complete,,5c7e756c5271410001421ec0,computer,Desktop or Laptop,Windows 10,Chrome 71.0.3578.98,1280x720,1280x561,Finished phase 1,Holiday destinations sequence instructions,2,,,,,Finished phase 1,,,Include,BEGIN QUESTIONNAIRE,
2,1551792120043,05/03/2019 13:22:00,1551792120749,0,05/03/2019 13:22:00,6235,15,questionnaire-hbms,,2266929,BLIND,618385,Holiday destinations,complete,,5c7e756c5271410001421ec0,computer,Desktop or Laptop,Windows 10,Chrome 71.0.3578.98,1280x720,1280x561,Finished phase 1,Holiday destinations sequence instructions,2,,,,,Finished phase 1,,,Include,END QUESTIONNAIRE,8116
1,1551792120030,05/03/2019 13:22:00,1551792121378,-5,05/03/2019 08:22:01,6235,15,questionnaire-hbms,,2266932,BLIND,618355,Holiday destinations,complete,,5c7e74c3acc5a600013d1c57,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 72.0.3626.119,1440x900,1440x675,Finished phase 1,Holiday destinations sequence instructions,2,,,,,Finished phase 1,,,Include,BEGIN QUESTIONNAIRE,
2,1551792369605,05/03/2019 13:26:09,1551792370005,-5,05/03/2019 08:26:10,6235,15,questionnaire-hbms,,2266932,BLIND,618355,Holiday destinations,complete,,5c7e74c3acc5a600013d1c57,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 72.0.3626.119,1440x900,1440x675,Finished phase 1,Holiday destinations sequence instructions,2,,,,,Finished phase 1,,,Include,END QUESTIONNAIRE,248627
1,1551792131277,05/03/2019 13:22:11,1551792123280,0,05/03/2019 13:22:03,6235,15,questionnaire-hbms,,2266936,BLIND,618354,Holiday destinations,complete,,5c7e748e552f860012d7673c,computer,Desktop or Laptop,Windows 7,Firefox 65.0,1920x1080,1920x925,Finished phase 1,Holiday destinations sequence instructions,2,,,,,Finished phase 1,,,Include,BEGIN QUESTIONNAIRE,
2,1551792170855,05/03/2019 13:22:50,1551792162293,0,05/03/2019 13:22:42,6235,15,questionnaire-hbms,,2266936,BLIND,618354,Holiday destinations,complete,,5c7e748e552f860012d7673c,computer,Desktop or Laptop,Windows 7,Firefox 65.0,1920x1080,1920x925,Finished phase 1,Holiday destinations sequence instructions,2,,,,,Finished phase 1,,,Include,END QUESTIONNAIRE,39013
