Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,branch-l5qr,checkpoint-yh8g,checkpoint-32xf,checkpoint-r79k,checkpoint-vhwm,branch-jtmv,branch-dn75,branch-6kna,Question Key,Response
1,1551711991020,04/03/2019 15:06:31,1551711991381,0,04/03/2019 15:06:31,6235,14,questionnaire-nojz,,2260024,BLIND,616259,Food,complete,,5c7d3ee73576f70017c3e0f8,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1366x768,1366x657,Finished phase 1,Extended consent FOOD,7,,,,Finished phase 1,,,Include,,BEGIN QUESTIONNAIRE,
2,1551712019399,04/03/2019 15:06:59,1551712019725,0,04/03/2019 15:06:59,6235,14,questionnaire-nojz,,2260024,BLIND,616259,Food,complete,,5c7d3ee73576f70017c3e0f8,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1366x768,1349x657,Finished phase 1,Extended consent FOOD,7,,,,Finished phase 1,,,Include,,response-6,Yes
3,1551712019490,04/03/2019 15:06:59,1551712019727,0,04/03/2019 15:06:59,6235,14,questionnaire-nojz,,2260024,BLIND,616259,Food,complete,,5c7d3ee73576f70017c3e0f8,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1366x768,1349x657,Finished phase 1,Extended consent FOOD,7,,,,Finished phase 1,,,Include,,response-6-quantised,1
4,1551712019490,04/03/2019 15:06:59,1551712019728,0,04/03/2019 15:06:59,6235,14,questionnaire-nojz,,2260024,BLIND,616259,Food,complete,,5c7d3ee73576f70017c3e0f8,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1366x768,1349x657,Finished phase 1,Extended consent FOOD,7,,,,Finished phase 1,,,Include,,response-1,Yes
5,1551712019490,04/03/2019 15:06:59,1551712019728,0,04/03/2019 15:06:59,6235,14,questionnaire-nojz,,2260024,BLIND,616259,Food,complete,,5c7d3ee73576f70017c3e0f8,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1366x768,1349x657,Finished phase 1,Extended consent FOOD,7,,,,Finished phase 1,,,Include,,response-1-quantised,1
6,1551712019490,04/03/2019 15:06:59,1551712019728,0,04/03/2019 15:06:59,6235,14,questionnaire-nojz,,2260024,BLIND,616259,Food,complete,,5c7d3ee73576f70017c3e0f8,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1366x768,1349x657,Finished phase 1,Extended consent FOOD,7,,,,Finished phase 1,,,Include,,response-3,Yes
7,1551712019490,04/03/2019 15:06:59,1551712019729,0,04/03/2019 15:06:59,6235,14,questionnaire-nojz,,2260024,BLIND,616259,Food,complete,,5c7d3ee73576f70017c3e0f8,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1366x768,1349x657,Finished phase 1,Extended consent FOOD,7,,,,Finished phase 1,,,Include,,response-3-quantised,1
8,1551712019490,04/03/2019 15:06:59,1551712019729,0,04/03/2019 15:06:59,6235,14,questionnaire-nojz,,2260024,BLIND,616259,Food,complete,,5c7d3ee73576f70017c3e0f8,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1366x768,1349x657,Finished phase 1,Extended consent FOOD,7,,,,Finished phase 1,,,Include,,response-4,Yes
9,1551712019490,04/03/2019 15:06:59,1551712019729,0,04/03/2019 15:06:59,6235,14,questionnaire-nojz,,2260024,BLIND,616259,Food,complete,,5c7d3ee73576f70017c3e0f8,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1366x768,1349x657,Finished phase 1,Extended consent FOOD,7,,,,Finished phase 1,,,Include,,response-4-quantised,1
10,1551712019490,04/03/2019 15:06:59,1551712019729,0,04/03/2019 15:06:59,6235,14,questionnaire-nojz,,2260024,BLIND,616259,Food,complete,,5c7d3ee73576f70017c3e0f8,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1366x768,1349x657,Finished phase 1,Extended consent FOOD,7,,,,Finished phase 1,,,Include,,response-5,Yes
