Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,branch-l5qr,checkpoint-yh8g,checkpoint-32xf,checkpoint-r79k,checkpoint-vhwm,branch-jtmv,branch-dn75,branch-6kna,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,Spreadsheet Name,randomise_blocks,randomise_trials,display,ANSWER,rand_food1,chosen food,not chosen food,rand_food2,rand_food3,rand_food4,rand_food5,rand_food6,rand_food7,rand_food8,image_food,Participant_preference,food_rating,random number,fixation_times
62,1551713495246,04/03/2019 15:31:35,1551713495144,-5,04/03/2019 10:31:35,6235,14,task-o4eu,,2260306,BLIND,616293,Food,complete,,5c7d4108e8df4d00160c6908,computer,Desktop or Laptop,Windows 7,Firefox 65.0,1280x1024,1216x931,Finished phase 1,Food sequence,9,,,,Finished phase 1,,,Include,,,1,option1,Zone1,response_button_text,1241,See next option,1,0,1,0,,,,Spreadsheet1,,1,sequence,,b6.jpg,,,c6.jpg,b17.jpg,c17.jpg,b25.jpg,a25.jpg,c22.jpg,a30.jpg,,,,,
63,1551713496311,04/03/2019 15:31:36,1551713496143,-5,04/03/2019 10:31:36,6235,14,task-o4eu,,2260306,BLIND,616293,Food,complete,,5c7d4108e8df4d00160c6908,computer,Desktop or Laptop,Windows 7,Firefox 65.0,1280x1024,1216x931,Finished phase 1,Food sequence,9,,,,Finished phase 1,,,Include,,,2,option2,Zone1,response_button_text,946,See next option,1,0,1,0,,,,Spreadsheet1,,1,sequence,,b6.jpg,,,c6.jpg,b17.jpg,c17.jpg,b25.jpg,a25.jpg,c22.jpg,a30.jpg,,,,,
64,1551713496953,04/03/2019 15:31:36,1551713496848,-5,04/03/2019 10:31:36,6235,14,task-o4eu,,2260306,BLIND,616293,Food,complete,,5c7d4108e8df4d00160c6908,computer,Desktop or Laptop,Windows 7,Firefox 65.0,1280x1024,1216x931,Finished phase 1,Food sequence,9,,,,Finished phase 1,,,Include,,,3,option3,Zone1,response_button_text,665,See next option,1,0,1,0,,,,Spreadsheet1,,1,sequence,,b6.jpg,,,c6.jpg,b17.jpg,c17.jpg,b25.jpg,a25.jpg,c22.jpg,a30.jpg,,,,,
65,1551713498121,04/03/2019 15:31:38,1551713497944,-5,04/03/2019 10:31:37,6235,14,task-o4eu,,2260306,BLIND,616293,Food,complete,,5c7d4108e8df4d00160c6908,computer,Desktop or Laptop,Windows 7,Firefox 65.0,1280x1024,1216x931,Finished phase 1,Food sequence,9,,,,Finished phase 1,,,Include,,,4,option4,Zone1,response_button_text,1050,See next option,1,0,1,0,,,,Spreadsheet1,,1,sequence,,b6.jpg,,,c6.jpg,b17.jpg,c17.jpg,b25.jpg,a25.jpg,c22.jpg,a30.jpg,,,,,
66,1551713499539,04/03/2019 15:31:39,1551713499467,-5,04/03/2019 10:31:39,6235,14,task-o4eu,,2260306,BLIND,616293,Food,complete,,5c7d4108e8df4d00160c6908,computer,Desktop or Laptop,Windows 7,Firefox 65.0,1280x1024,1216x931,Finished phase 1,Food sequence,9,,,,Finished phase 1,,,Include,,,5,option5,Zone1,response_button_text,1481,See next option,1,0,1,0,,,,Spreadsheet1,,1,sequence,,b6.jpg,,,c6.jpg,b17.jpg,c17.jpg,b25.jpg,a25.jpg,c22.jpg,a30.jpg,,,,,
67,1551713500602,04/03/2019 15:31:40,1551713500488,-5,04/03/2019 10:31:40,6235,14,task-o4eu,,2260306,BLIND,616293,Food,complete,,5c7d4108e8df4d00160c6908,computer,Desktop or Laptop,Windows 7,Firefox 65.0,1280x1024,1216x931,Finished phase 1,Food sequence,9,,,,Finished phase 1,,,Include,,,6,option6,Zone1,response_button_text,977,See next option,1,0,1,0,,,,Spreadsheet1,,1,sequence,,b6.jpg,,,c6.jpg,b17.jpg,c17.jpg,b25.jpg,a25.jpg,c22.jpg,a30.jpg,,,,,
68,1551713502451,04/03/2019 15:31:42,1551713502336,-5,04/03/2019 10:31:42,6235,14,task-o4eu,,2260306,BLIND,616293,Food,complete,,5c7d4108e8df4d00160c6908,computer,Desktop or Laptop,Windows 7,Firefox 65.0,1280x1024,1216x931,Finished phase 1,Food sequence,9,,,,Finished phase 1,,,Include,,,7,option7,Zone1,response_button_text,1787,See next option,1,0,1,0,,,,Spreadsheet1,,1,sequence,,b6.jpg,,,c6.jpg,b17.jpg,c17.jpg,b25.jpg,a25.jpg,c22.jpg,a30.jpg,,,,,
69,1551713503880,04/03/2019 15:31:43,1551713503807,-5,04/03/2019 10:31:43,6235,14,task-o4eu,,2260306,BLIND,616293,Food,complete,,5c7d4108e8df4d00160c6908,computer,Desktop or Laptop,Windows 7,Firefox 65.0,1280x1024,1216x931,Finished phase 1,Food sequence,9,,,,Finished phase 1,,,Include,,,8,option8,Zone1,response_button_image,1405,a30.jpg,1,1,0,0,,,,Spreadsheet1,,1,sequence,,b6.jpg,,,c6.jpg,b17.jpg,c17.jpg,b25.jpg,a25.jpg,c22.jpg,a30.jpg,,,,,
70,1551713504037,04/03/2019 15:31:44,1551713503961,-5,04/03/2019 10:31:43,6235,14,task-o4eu,,2260306,BLIND,616293,Food,complete,,5c7d4108e8df4d00160c6908,computer,Desktop or Laptop,Windows 7,Firefox 65.0,1280x1024,1216x931,Finished phase 1,Food sequence,9,,,,Finished phase 1,,,Include,,,16,congratulations,rating19,response_slider_initialValue,0,50,,0,1,0,,,,Spreadsheet1,,1,sequence,,b6.jpg,,,c6.jpg,b17.jpg,c17.jpg,b25.jpg,a25.jpg,c22.jpg,a30.jpg,,,,,
71,1551713509016,04/03/2019 15:31:49,1551713508897,-5,04/03/2019 10:31:48,6235,14,task-o4eu,,2260306,BLIND,616293,Food,complete,,5c7d4108e8df4d00160c6908,computer,Desktop or Laptop,Windows 7,Firefox 65.0,1280x1024,1216x931,Finished phase 1,Food sequence,9,,,,Finished phase 1,,,Include,,,16,congratulations,rating19,response_slider_endValue,4936,70,,0,1,0,,,,Spreadsheet1,,1,sequence,,b6.jpg,,,c6.jpg,b17.jpg,c17.jpg,b25.jpg,a25.jpg,c22.jpg,a30.jpg,,,,,
72,1551713509153,04/03/2019 15:31:49,1551713508903,-5,04/03/2019 10:31:48,6235,14,task-o4eu,,2260306,BLIND,616293,Food,complete,,5c7d4108e8df4d00160c6908,computer,Desktop or Laptop,Windows 7,Firefox 65.0,1280x1024,1216x931,Finished phase 1,Food sequence,9,,,,Finished phase 1,,,Include,,,16,congratulations,Zone4,continue_button,4936,,,0,1,0,,,,Spreadsheet1,,1,sequence,,b6.jpg,,,c6.jpg,b17.jpg,c17.jpg,b25.jpg,a25.jpg,c22.jpg,a30.jpg,,,,,
73,1551713510405,04/03/2019 15:31:50,1551713510295,-5,04/03/2019 10:31:50,6235,14,task-o4eu,,2260306,BLIND,616293,Food,complete,,5c7d4108e8df4d00160c6908,computer,Desktop or Laptop,Windows 7,Firefox 65.0,1280x1024,1216x931,Finished phase 1,Food sequence,9,,,,Finished phase 1,,,Include,,,17,next sequence?,advancementZone,continue_button,1372,,,0,1,0,,,,Spreadsheet1,,1,sequence,,b6.jpg,,,c6.jpg,b17.jpg,c17.jpg,b25.jpg,a25.jpg,c22.jpg,a30.jpg,,,,,
74,1551713510889,04/03/2019 15:31:50,1551713510324,-5,04/03/2019 10:31:50,6235,14,task-o4eu,,2260306,BLIND,616293,Food,complete,,5c7d4108e8df4d00160c6908,computer,Desktop or Laptop,Windows 7,Firefox 65.0,1280x1024,1216x931,Finished phase 1,Food sequence,9,,,,Finished phase 1,,,Include,,END TASK,,,,,119052,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,
1,1551713394076,04/03/2019 15:29:54,1551713393962,-5,04/03/2019 10:29:53,6235,14,task-o4eu,,2260308,BLIND,616315,Food,complete,,5c7d4208665aaa0010309bc4,computer,Desktop or Laptop,Mac OS 10.14.3,Chrome 72.0.3626.109,1440x900,1440x726,Finished phase 1,Food sequence,9,,,,Finished phase 1,,,Include,,BEGIN TASK,,,,,,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,
2,1551713400145,04/03/2019 15:30:00,1551713400076,-5,04/03/2019 10:30:00,6235,14,task-o4eu,,2260308,BLIND,616315,Food,complete,,5c7d4208665aaa0010309bc4,computer,Desktop or Laptop,Mac OS 10.14.3,Chrome 72.0.3626.109,1440x900,1440x726,Finished phase 1,Food sequence,9,,,,Finished phase 1,,,Include,,,1,option1,Zone1,response_button_text,4951.57500001369,See next option,1,0,1,0,,,,Spreadsheet1,,1,sequence,,b27.jpg,,,c12.jpg,b9.jpg,a7.jpg,b22.jpg,c4.jpg,a12.jpg,c16.jpg,,,,,
3,1551713401326,04/03/2019 15:30:01,1551713401227,-5,04/03/2019 10:30:01,6235,14,task-o4eu,,2260308,BLIND,616315,Food,complete,,5c7d4208665aaa0010309bc4,computer,Desktop or Laptop,Mac OS 10.14.3,Chrome 72.0.3626.109,1440x900,1440x726,Finished phase 1,Food sequence,9,,,,Finished phase 1,,,Include,,,2,option2,Zone1,response_button_text,1131.569999968633,See next option,1,0,1,0,,,,Spreadsheet1,,1,sequence,,b27.jpg,,,c12.jpg,b9.jpg,a7.jpg,b22.jpg,c4.jpg,a12.jpg,c16.jpg,,,,,
4,1551713402190,04/03/2019 15:30:02,1551713402122,-5,04/03/2019 10:30:02,6235,14,task-o4eu,,2260308,BLIND,616315,Food,complete,,5c7d4208665aaa0010309bc4,computer,Desktop or Laptop,Mac OS 10.14.3,Chrome 72.0.3626.109,1440x900,1440x726,Finished phase 1,Food sequence,9,,,,Finished phase 1,,,Include,,,3,option3,Zone1,response_button_text,875.6500000017695,See next option,1,0,1,0,,,,Spreadsheet1,,1,sequence,,b27.jpg,,,c12.jpg,b9.jpg,a7.jpg,b22.jpg,c4.jpg,a12.jpg,c16.jpg,,,,,
5,1551713403113,04/03/2019 15:30:03,1551713403040,-5,04/03/2019 10:30:03,6235,14,task-o4eu,,2260308,BLIND,616315,Food,complete,,5c7d4208665aaa0010309bc4,computer,Desktop or Laptop,Mac OS 10.14.3,Chrome 72.0.3626.109,1440x900,1440x726,Finished phase 1,Food sequence,9,,,,Finished phase 1,,,Include,,,4,option4,Zone1,response_button_text,898.6750000040047,See next option,1,0,1,0,,,,Spreadsheet1,,1,sequence,,b27.jpg,,,c12.jpg,b9.jpg,a7.jpg,b22.jpg,c4.jpg,a12.jpg,c16.jpg,,,,,
6,1551713404181,04/03/2019 15:30:04,1551713404121,-5,04/03/2019 10:30:04,6235,14,task-o4eu,,2260308,BLIND,616315,Food,complete,,5c7d4208665aaa0010309bc4,computer,Desktop or Laptop,Mac OS 10.14.3,Chrome 72.0.3626.109,1440x900,1440x726,Finished phase 1,Food sequence,9,,,,Finished phase 1,,,Include,,,5,option5,Zone1,response_button_text,1058.5299999802373,See next option,1,0,1,0,,,,Spreadsheet1,,1,sequence,,b27.jpg,,,c12.jpg,b9.jpg,a7.jpg,b22.jpg,c4.jpg,a12.jpg,c16.jpg,,,,,
7,1551713405354,04/03/2019 15:30:05,1551713405297,-5,04/03/2019 10:30:05,6235,14,task-o4eu,,2260308,BLIND,616315,Food,complete,,5c7d4208665aaa0010309bc4,computer,Desktop or Laptop,Mac OS 10.14.3,Chrome 72.0.3626.109,1440x900,1440x726,Finished phase 1,Food sequence,9,,,,Finished phase 1,,,Include,,,6,option6,Zone1,response_button_text,1155.3149999817833,See next option,1,0,1,0,,,,Spreadsheet1,,1,sequence,,b27.jpg,,,c12.jpg,b9.jpg,a7.jpg,b22.jpg,c4.jpg,a12.jpg,c16.jpg,,,,,
8,1551713406451,04/03/2019 15:30:06,1551713406401,-5,04/03/2019 10:30:06,6235,14,task-o4eu,,2260308,BLIND,616315,Food,complete,,5c7d4208665aaa0010309bc4,computer,Desktop or Laptop,Mac OS 10.14.3,Chrome 72.0.3626.109,1440x900,1440x726,Finished phase 1,Food sequence,9,,,,Finished phase 1,,,Include,,,7,option7,choice,response_button_image,1080.004999996163,a12.jpg,1,1,0,0,,,,Spreadsheet1,,1,sequence,,b27.jpg,,,c12.jpg,b9.jpg,a7.jpg,b22.jpg,c4.jpg,a12.jpg,c16.jpg,,,,,
9,1551713408352,04/03/2019 15:30:08,1551713408304,-5,04/03/2019 10:30:08,6235,14,task-o4eu,,2260308,BLIND,616315,Food,complete,,5c7d4208665aaa0010309bc4,computer,Desktop or Laptop,Mac OS 10.14.3,Chrome 72.0.3626.109,1440x900,1440x726,Finished phase 1,Food sequence,9,,,,Finished phase 1,,,Include,,,15,grey7,Zone1,continue_button,1889.1250000451691,,,0,1,0,,,,Spreadsheet1,,1,sequence,,b27.jpg,,,c12.jpg,b9.jpg,a7.jpg,b22.jpg,c4.jpg,a12.jpg,c16.jpg,,,,,
10,1551713408491,04/03/2019 15:30:08,1551713408423,-5,04/03/2019 10:30:08,6235,14,task-o4eu,,2260308,BLIND,616315,Food,complete,,5c7d4208665aaa0010309bc4,computer,Desktop or Laptop,Mac OS 10.14.3,Chrome 72.0.3626.109,1440x900,1440x726,Finished phase 1,Food sequence,9,,,,Finished phase 1,,,Include,,,16,congratulations,rating19,response_slider_initialValue,0,50,,0,1,0,,,,Spreadsheet1,,1,sequence,,b27.jpg,,,c12.jpg,b9.jpg,a7.jpg,b22.jpg,c4.jpg,a12.jpg,c16.jpg,,,,,
11,1551713413273,04/03/2019 15:30:13,1551713413228,-5,04/03/2019 10:30:13,6235,14,task-o4eu,,2260308,BLIND,616315,Food,complete,,5c7d4208665aaa0010309bc4,computer,Desktop or Laptop,Mac OS 10.14.3,Chrome 72.0.3626.109,1440x900,1440x726,Finished phase 1,Food sequence,9,,,,Finished phase 1,,,Include,,,16,congratulations,rating19,response_slider_endValue,4804.405000002589,77,,0,1,0,,,,Spreadsheet1,,1,sequence,,b27.jpg,,,c12.jpg,b9.jpg,a7.jpg,b22.jpg,c4.jpg,a12.jpg,c16.jpg,,,,,
12,1551713413424,04/03/2019 15:30:13,1551713413232,-5,04/03/2019 10:30:13,6235,14,task-o4eu,,2260308,BLIND,616315,Food,complete,,5c7d4208665aaa0010309bc4,computer,Desktop or Laptop,Mac OS 10.14.3,Chrome 72.0.3626.109,1440x900,1440x726,Finished phase 1,Food sequence,9,,,,Finished phase 1,,,Include,,,16,congratulations,Zone4,continue_button,4804.405000002589,,,0,1,0,,,,Spreadsheet1,,1,sequence,,b27.jpg,,,c12.jpg,b9.jpg,a7.jpg,b22.jpg,c4.jpg,a12.jpg,c16.jpg,,,,,
13,1551713414475,04/03/2019 15:30:14,1551713414420,-5,04/03/2019 10:30:14,6235,14,task-o4eu,,2260308,BLIND,616315,Food,complete,,5c7d4208665aaa0010309bc4,computer,Desktop or Laptop,Mac OS 10.14.3,Chrome 72.0.3626.109,1440x900,1440x726,Finished phase 1,Food sequence,9,,,,Finished phase 1,,,Include,,,17,next sequence?,advancementZone,continue_button,1178.4849999821745,,,0,1,0,,,,Spreadsheet1,,1,sequence,,b27.jpg,,,c12.jpg,b9.jpg,a7.jpg,b22.jpg,c4.jpg,a12.jpg,c16.jpg,,,,,
14,1551713416195,04/03/2019 15:30:16,1551713416112,-5,04/03/2019 10:30:16,6235,14,task-o4eu,,2260308,BLIND,616315,Food,complete,,5c7d4208665aaa0010309bc4,computer,Desktop or Laptop,Mac OS 10.14.3,Chrome 72.0.3626.109,1440x900,1440x726,Finished phase 1,Food sequence,9,,,,Finished phase 1,,,Include,,,1,option1,Zone1,response_button_text,1672.2200000076555,See next option,1,0,1,0,,,,Spreadsheet1,,1,sequence,,b29.jpg,,,a14.jpg,b26.jpg,b4.jpg,b14.jpg,c13.jpg,a8.jpg,a23.jpg,,,,,
15,1551713417432,04/03/2019 15:30:17,1551713417369,-5,04/03/2019 10:30:17,6235,14,task-o4eu,,2260308,BLIND,616315,Food,complete,,5c7d4208665aaa0010309bc4,computer,Desktop or Laptop,Mac OS 10.14.3,Chrome 72.0.3626.109,1440x900,1440x726,Finished phase 1,Food sequence,9,,,,Finished phase 1,,,Include,,,2,option2,Zone1,response_button_text,1240.174999984447,See next option,1,0,1,0,,,,Spreadsheet1,,1,sequence,,b29.jpg,,,a14.jpg,b26.jpg,b4.jpg,b14.jpg,c13.jpg,a8.jpg,a23.jpg,,,,,
16,1551713418620,04/03/2019 15:30:18,1551713418571,-5,04/03/2019 10:30:18,6235,14,task-o4eu,,2260308,BLIND,616315,Food,complete,,5c7d4208665aaa0010309bc4,computer,Desktop or Laptop,Mac OS 10.14.3,Chrome 72.0.3626.109,1440x900,1440x726,Finished phase 1,Food sequence,9,,,,Finished phase 1,,,Include,,,3,option3,choice,response_button_image,1183.2549999817275,b26.jpg,1,1,0,0,,,,Spreadsheet1,,1,sequence,,b29.jpg,,,a14.jpg,b26.jpg,b4.jpg,b14.jpg,c13.jpg,a8.jpg,a23.jpg,,,,,
17,1551713420154,04/03/2019 15:30:20,1551713420005,-5,04/03/2019 10:30:20,6235,14,task-o4eu,,2260308,BLIND,616315,Food,complete,,5c7d4208665aaa0010309bc4,computer,Desktop or Laptop,Mac OS 10.14.3,Chrome 72.0.3626.109,1440x900,1440x726,Finished phase 1,Food sequence,9,,,,Finished phase 1,,,Include,,,11,grey3,Zone1,continue_button,1421.2350000161678,,,0,1,0,,,,Spreadsheet1,,1,sequence,,b29.jpg,,,a14.jpg,b26.jpg,b4.jpg,b14.jpg,c13.jpg,a8.jpg,a23.jpg,,,,,
18,1551713421827,04/03/2019 15:30:21,1551713421761,-5,04/03/2019 10:30:21,6235,14,task-o4eu,,2260308,BLIND,616315,Food,complete,,5c7d4208665aaa0010309bc4,computer,Desktop or Laptop,Mac OS 10.14.3,Chrome 72.0.3626.109,1440x900,1440x726,Finished phase 1,Food sequence,9,,,,Finished phase 1,,,Include,,,12,grey4,Zone1,continue_button,1744.3900000071153,,,0,1,0,,,,Spreadsheet1,,1,sequence,,b29.jpg,,,a14.jpg,b26.jpg,b4.jpg,b14.jpg,c13.jpg,a8.jpg,a23.jpg,,,,,
19,1551713423201,04/03/2019 15:30:23,1551713423148,-5,04/03/2019 10:30:23,6235,14,task-o4eu,,2260308,BLIND,616315,Food,complete,,5c7d4208665aaa0010309bc4,computer,Desktop or Laptop,Mac OS 10.14.3,Chrome 72.0.3626.109,1440x900,1440x726,Finished phase 1,Food sequence,9,,,,Finished phase 1,,,Include,,,13,grey5,Zone1,continue_button,1374.3549999780953,,,0,1,0,,,,Spreadsheet1,,1,sequence,,b29.jpg,,,a14.jpg,b26.jpg,b4.jpg,b14.jpg,c13.jpg,a8.jpg,a23.jpg,,,,,
20,1551713423593,04/03/2019 15:30:23,1551713423535,-5,04/03/2019 10:30:23,6235,14,task-o4eu,,2260308,BLIND,616315,Food,complete,,5c7d4208665aaa0010309bc4,computer,Desktop or Laptop,Mac OS 10.14.3,Chrome 72.0.3626.109,1440x900,1440x726,Finished phase 1,Food sequence,9,,,,Finished phase 1,,,Include,,,14,grey6,Zone1,continue_button,374.7800000128336,,,0,1,0,,,,Spreadsheet1,,1,sequence,,b29.jpg,,,a14.jpg,b26.jpg,b4.jpg,b14.jpg,c13.jpg,a8.jpg,a23.jpg,,,,,
21,1551713424311,04/03/2019 15:30:24,1551713424244,-5,04/03/2019 10:30:24,6235,14,task-o4eu,,2260308,BLIND,616315,Food,complete,,5c7d4208665aaa0010309bc4,computer,Desktop or Laptop,Mac OS 10.14.3,Chrome 72.0.3626.109,1440x900,1440x726,Finished phase 1,Food sequence,9,,,,Finished phase 1,,,Include,,,15,grey7,Zone1,continue_button,696.605000004638,,,0,1,0,,,,Spreadsheet1,,1,sequence,,b29.jpg,,,a14.jpg,b26.jpg,b4.jpg,b14.jpg,c13.jpg,a8.jpg,a23.jpg,,,,,
22,1551713424482,04/03/2019 15:30:24,1551713424329,-5,04/03/2019 10:30:24,6235,14,task-o4eu,,2260308,BLIND,616315,Food,complete,,5c7d4208665aaa0010309bc4,computer,Desktop or Laptop,Mac OS 10.14.3,Chrome 72.0.3626.109,1440x900,1440x726,Finished phase 1,Food sequence,9,,,,Finished phase 1,,,Include,,,16,congratulations,rating19,response_slider_initialValue,0,50,,0,1,0,,,,Spreadsheet1,,1,sequence,,b29.jpg,,,a14.jpg,b26.jpg,b4.jpg,b14.jpg,c13.jpg,a8.jpg,a23.jpg,,,,,
23,1551713426212,04/03/2019 15:30:26,1551713426121,-5,04/03/2019 10:30:26,6235,14,task-o4eu,,2260308,BLIND,616315,Food,complete,,5c7d4208665aaa0010309bc4,computer,Desktop or Laptop,Mac OS 10.14.3,Chrome 72.0.3626.109,1440x900,1440x726,Finished phase 1,Food sequence,9,,,,Finished phase 1,,,Include,,,16,congratulations,rating19,response_slider_endValue,1792.0349999913014,100,,0,1,0,,,,Spreadsheet1,,1,sequence,,b29.jpg,,,a14.jpg,b26.jpg,b4.jpg,b14.jpg,c13.jpg,a8.jpg,a23.jpg,,,,,
24,1551713426398,04/03/2019 15:30:26,1551713426125,-5,04/03/2019 10:30:26,6235,14,task-o4eu,,2260308,BLIND,616315,Food,complete,,5c7d4208665aaa0010309bc4,computer,Desktop or Laptop,Mac OS 10.14.3,Chrome 72.0.3626.109,1440x900,1440x726,Finished phase 1,Food sequence,9,,,,Finished phase 1,,,Include,,,16,congratulations,Zone4,continue_button,1792.0349999913014,,,0,1,0,,,,Spreadsheet1,,1,sequence,,b29.jpg,,,a14.jpg,b26.jpg,b4.jpg,b14.jpg,c13.jpg,a8.jpg,a23.jpg,,,,,
25,1551713427430,04/03/2019 15:30:27,1551713427379,-5,04/03/2019 10:30:27,6235,14,task-o4eu,,2260308,BLIND,616315,Food,complete,,5c7d4208665aaa0010309bc4,computer,Desktop or Laptop,Mac OS 10.14.3,Chrome 72.0.3626.109,1440x900,1440x726,Finished phase 1,Food sequence,9,,,,Finished phase 1,,,Include,,,17,next sequence?,advancementZone,continue_button,1245.5300000146963,,,0,1,0,,,,Spreadsheet1,,1,sequence,,b29.jpg,,,a14.jpg,b26.jpg,b4.jpg,b14.jpg,c13.jpg,a8.jpg,a23.jpg,,,,,
26,1551713429538,04/03/2019 15:30:29,1551713429482,-5,04/03/2019 10:30:29,6235,14,task-o4eu,,2260308,BLIND,616315,Food,complete,,5c7d4208665aaa0010309bc4,computer,Desktop or Laptop,Mac OS 10.14.3,Chrome 72.0.3626.109,1440x900,1440x726,Finished phase 1,Food sequence,9,,,,Finished phase 1,,,Include,,,1,option1,Zone1,response_button_text,1375.774999964051,See next option,1,0,1,0,,,,Spreadsheet1,,1,sequence,,a22.jpg,,,c24.jpg,c8.jpg,c14.jpg,c27.jpg,b11.jpg,a3.jpg,a27.jpg,,,,,
27,1551713430493,04/03/2019 15:30:30,1551713430393,-5,04/03/2019 10:30:30,6235,14,task-o4eu,,2260308,BLIND,616315,Food,complete,,5c7d4208665aaa0010309bc4,computer,Desktop or Laptop,Mac OS 10.14.3,Chrome 72.0.3626.109,1440x900,1440x726,Finished phase 1,Food sequence,9,,,,Finished phase 1,,,Include,,,2,option2,Zone1,response_button_text,891.5649999980815,See next option,1,0,1,0,,,,Spreadsheet1,,1,sequence,,a22.jpg,,,c24.jpg,c8.jpg,c14.jpg,c27.jpg,b11.jpg,a3.jpg,a27.jpg,,,,,
28,1551713431338,04/03/2019 15:30:31,1551713431271,-5,04/03/2019 10:30:31,6235,14,task-o4eu,,2260308,BLIND,616315,Food,complete,,5c7d4208665aaa0010309bc4,computer,Desktop or Laptop,Mac OS 10.14.3,Chrome 72.0.3626.109,1440x900,1440x726,Finished phase 1,Food sequence,9,,,,Finished phase 1,,,Include,,,3,option3,Zone1,response_button_text,859.1899999883026,See next option,1,0,1,0,,,,Spreadsheet1,,1,sequence,,a22.jpg,,,c24.jpg,c8.jpg,c14.jpg,c27.jpg,b11.jpg,a3.jpg,a27.jpg,,,,,
29,1551713432713,04/03/2019 15:30:32,1551713432649,-5,04/03/2019 10:30:32,6235,14,task-o4eu,,2260308,BLIND,616315,Food,complete,,5c7d4208665aaa0010309bc4,computer,Desktop or Laptop,Mac OS 10.14.3,Chrome 72.0.3626.109,1440x900,1440x726,Finished phase 1,Food sequence,9,,,,Finished phase 1,,,Include,,,4,option4,Zone1,response_button_text,1358.0799999763258,See next option,1,0,1,0,,,,Spreadsheet1,,1,sequence,,a22.jpg,,,c24.jpg,c8.jpg,c14.jpg,c27.jpg,b11.jpg,a3.jpg,a27.jpg,,,,,
30,1551713433868,04/03/2019 15:30:33,1551713433802,-5,04/03/2019 10:30:33,6235,14,task-o4eu,,2260308,BLIND,616315,Food,complete,,5c7d4208665aaa0010309bc4,computer,Desktop or Laptop,Mac OS 10.14.3,Chrome 72.0.3626.109,1440x900,1440x726,Finished phase 1,Food sequence,9,,,,Finished phase 1,,,Include,,,5,option5,Zone1,response_button_text,1131.8399999872781,See next option,1,0,1,0,,,,Spreadsheet1,,1,sequence,,a22.jpg,,,c24.jpg,c8.jpg,c14.jpg,c27.jpg,b11.jpg,a3.jpg,a27.jpg,,,,,
31,1551713434962,04/03/2019 15:30:34,1551713434890,-5,04/03/2019 10:30:34,6235,14,task-o4eu,,2260308,BLIND,616315,Food,complete,,5c7d4208665aaa0010309bc4,computer,Desktop or Laptop,Mac OS 10.14.3,Chrome 72.0.3626.109,1440x900,1440x726,Finished phase 1,Food sequence,9,,,,Finished phase 1,,,Include,,,6,option6,Zone1,response_button_text,1067.7300000097603,See next option,1,0,1,0,,,,Spreadsheet1,,1,sequence,,a22.jpg,,,c24.jpg,c8.jpg,c14.jpg,c27.jpg,b11.jpg,a3.jpg,a27.jpg,,,,,
32,1551713435682,04/03/2019 15:30:35,1551713435623,-5,04/03/2019 10:30:35,6235,14,task-o4eu,,2260308,BLIND,616315,Food,complete,,5c7d4208665aaa0010309bc4,computer,Desktop or Laptop,Mac OS 10.14.3,Chrome 72.0.3626.109,1440x900,1440x726,Finished phase 1,Food sequence,9,,,,Finished phase 1,,,Include,,,7,option7,Zone1,response_button_text,711.0950000351295,See next option,1,0,1,0,,,,Spreadsheet1,,1,sequence,,a22.jpg,,,c24.jpg,c8.jpg,c14.jpg,c27.jpg,b11.jpg,a3.jpg,a27.jpg,,,,,
33,1551713437621,04/03/2019 15:30:37,1551713437445,-5,04/03/2019 10:30:37,6235,14,task-o4eu,,2260308,BLIND,616315,Food,complete,,5c7d4208665aaa0010309bc4,computer,Desktop or Laptop,Mac OS 10.14.3,Chrome 72.0.3626.109,1440x900,1440x726,Finished phase 1,Food sequence,9,,,,Finished phase 1,,,Include,,,8,option8,Zone1,response_button_image,1802.2350000101142,a27.jpg,1,1,0,0,,,,Spreadsheet1,,1,sequence,,a22.jpg,,,c24.jpg,c8.jpg,c14.jpg,c27.jpg,b11.jpg,a3.jpg,a27.jpg,,,,,
34,1551713437764,04/03/2019 15:30:37,1551713437519,-5,04/03/2019 10:30:37,6235,14,task-o4eu,,2260308,BLIND,616315,Food,complete,,5c7d4208665aaa0010309bc4,computer,Desktop or Laptop,Mac OS 10.14.3,Chrome 72.0.3626.109,1440x900,1440x726,Finished phase 1,Food sequence,9,,,,Finished phase 1,,,Include,,,16,congratulations,rating19,response_slider_initialValue,0,50,,0,1,0,,,,Spreadsheet1,,1,sequence,,a22.jpg,,,c24.jpg,c8.jpg,c14.jpg,c27.jpg,b11.jpg,a3.jpg,a27.jpg,,,,,
