Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,branch-l5qr,checkpoint-yh8g,checkpoint-32xf,checkpoint-r79k,checkpoint-vhwm,branch-jtmv,branch-dn75,branch-6kna,Question Key,Response
2,1551371698839,28/02/2019 16:34:58,1551371686870,0,28/02/2019 16:34:46,6235,13,questionnaire-6h95,,2241714,BLIND,610566,Faces,complete,,5c7808d9cd7cef0011cb1d7d,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1366x768,1366x657,Finished phase 1,Male sequence instructions,7,Male,Finished phase 1,,,,Include,,,END QUESTIONNAIRE,22166
1,1551371779731,28/02/2019 16:36:19,1551371779773,-5,28/02/2019 11:36:19,6235,13,questionnaire-6h95,,2241755,BLIND,610621,Faces,complete,,5c780b1339f0e10001bcb85c,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1536x864,1536x722,Finished phase 1,Male sequence instructions,7,Male,Finished phase 1,,,,Include,,,BEGIN QUESTIONNAIRE,
2,1551371803673,28/02/2019 16:36:43,1551371803676,-5,28/02/2019 11:36:43,6235,13,questionnaire-6h95,,2241755,BLIND,610621,Faces,complete,,5c780b1339f0e10001bcb85c,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1536x864,1536x722,Finished phase 1,Male sequence instructions,7,Male,Finished phase 1,,,,Include,,,END QUESTIONNAIRE,23903
1,1551371814410,28/02/2019 16:36:54,1551371814308,0,28/02/2019 16:36:54,6235,13,questionnaire-6h95,,2241776,BLIND,610622,Faces,complete,,5c780b1b371d1d0014bca7b0,computer,Desktop or Laptop,Mac OS 10.14.1,Safari 12.0.1,1280x800,1279x610,Finished phase 1,Male sequence instructions,7,Male,Finished phase 1,,,,Include,,,BEGIN QUESTIONNAIRE,
2,1551371869808,28/02/2019 16:37:49,1551371869746,0,28/02/2019 16:37:49,6235,13,questionnaire-6h95,,2241776,BLIND,610622,Faces,complete,,5c780b1b371d1d0014bca7b0,computer,Desktop or Laptop,Mac OS 10.14.1,Safari 12.0.1,1280x800,1279x610,Finished phase 1,Male sequence instructions,7,Male,Finished phase 1,,,,Include,,,END QUESTIONNAIRE,55438
1,1551371899733,28/02/2019 16:38:19,1551371899563,-5,28/02/2019 11:38:19,6235,13,questionnaire-6h95,,2241791,BLIND,610620,Faces,complete,,5c780af452e62f00179b16a2,computer,Desktop or Laptop,Mac OS 10.13.6,Chrome 72.0.3626.109,1280x800,1167x631,Finished phase 1,Male sequence instructions,7,Male,Finished phase 1,,,,Include,,,BEGIN QUESTIONNAIRE,
2,1551371928007,28/02/2019 16:38:48,1551371927932,-5,28/02/2019 11:38:47,6235,13,questionnaire-6h95,,2241791,BLIND,610620,Faces,complete,,5c780af452e62f00179b16a2,computer,Desktop or Laptop,Mac OS 10.13.6,Chrome 72.0.3626.109,1280x800,1167x631,Finished phase 1,Male sequence instructions,7,Male,Finished phase 1,,,,Include,,,END QUESTIONNAIRE,28369
1,1551371925708,28/02/2019 16:38:45,1551371806744,0,28/02/2019 16:36:46,6235,13,questionnaire-6h95,,2241797,BLIND,610563,Faces,complete,,5c7808ef39dc0f0017b7ab45,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.10,1366x768,1366x663,Finished phase 1,Male sequence instructions,7,Male,Finished phase 1,,,,Include,,,BEGIN QUESTIONNAIRE,
2,1551371962814,28/02/2019 16:39:22,1551371843741,0,28/02/2019 16:37:23,6235,13,questionnaire-6h95,,2241797,BLIND,610563,Faces,complete,,5c7808ef39dc0f0017b7ab45,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.10,1366x768,1366x663,Finished phase 1,Male sequence instructions,7,Male,Finished phase 1,,,,Include,,,END QUESTIONNAIRE,36998
1,1551371927677,28/02/2019 16:38:47,1551371927127,1,28/02/2019 17:38:47,6235,13,questionnaire-6h95,,2241799,BLIND,610636,Faces,complete,,5c780ad72b40820001d2e40a,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1536x864,1536x722,Finished phase 1,Male sequence instructions,7,Male,Finished phase 1,,,,Include,,,BEGIN QUESTIONNAIRE,
2,1551371945288,28/02/2019 16:39:05,1551371944695,1,28/02/2019 17:39:04,6235,13,questionnaire-6h95,,2241799,BLIND,610636,Faces,complete,,5c780ad72b40820001d2e40a,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1536x864,1536x722,Finished phase 1,Male sequence instructions,7,Male,Finished phase 1,,,,Include,,,END QUESTIONNAIRE,17569
1,1551371944180,28/02/2019 16:39:04,1551371937389,0,28/02/2019 16:38:57,6235,13,questionnaire-6h95,,2241803,BLIND,610632,Faces,complete,,5c780bba15c3da001552c082,computer,Desktop or Laptop,Windows 10,Edge 17.17134,1366x768,1366x619,Finished phase 1,Male sequence instructions,7,Male,Finished phase 1,,,,Include,,,BEGIN QUESTIONNAIRE,
2,1551371995378,28/02/2019 16:39:55,1551371988685,0,28/02/2019 16:39:48,6235,13,questionnaire-6h95,,2241803,BLIND,610632,Faces,complete,,5c780bba15c3da001552c082,computer,Desktop or Laptop,Windows 10,Edge 17.17134,1366x768,1366x619,Finished phase 1,Male sequence instructions,7,Male,Finished phase 1,,,,Include,,,END QUESTIONNAIRE,51296
1,1551372015602,28/02/2019 16:40:15,1551372021686,0,28/02/2019 16:40:21,6235,13,questionnaire-6h95,,2241825,BLIND,610609,Faces,complete,,5c780a47371d1d0016bcb04b,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1366x768,1366x657,Finished phase 1,Male sequence instructions,7,Male,Finished phase 1,,,,Include,,,BEGIN QUESTIONNAIRE,
2,1551372022301,28/02/2019 16:40:22,1551372028453,0,28/02/2019 16:40:28,6235,13,questionnaire-6h95,,2241825,BLIND,610609,Faces,complete,,5c780a47371d1d0016bcb04b,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1366x768,1366x657,Finished phase 1,Male sequence instructions,7,Male,Finished phase 1,,,,Include,,,END QUESTIONNAIRE,6767
1,1551372108627,28/02/2019 16:41:48,1551372526217,-5,28/02/2019 11:48:46,6235,13,questionnaire-6h95,,2241852,BLIND,610670,Faces,complete,,5c780d045af8740016022a53,computer,Desktop or Laptop,Mac OS 10.11.6,Chrome 72.0.3626.119,1280x800,1280x661,Finished phase 1,Male sequence instructions,7,Male,Finished phase 1,,,,Include,,,BEGIN QUESTIONNAIRE,
2,1551372132164,28/02/2019 16:42:12,1551372549786,-5,28/02/2019 11:49:09,6235,13,questionnaire-6h95,,2241852,BLIND,610670,Faces,complete,,5c780d045af8740016022a53,computer,Desktop or Laptop,Mac OS 10.11.6,Chrome 72.0.3626.119,1280x800,1280x661,Finished phase 1,Male sequence instructions,7,Male,Finished phase 1,,,,Include,,,END QUESTIONNAIRE,23569
1,1551372158497,28/02/2019 16:42:38,1551372158274,-5,28/02/2019 11:42:38,6235,13,questionnaire-6h95,,2241863,BLIND,610658,Faces,complete,,5c780cc1de6f7900160c3786,computer,Desktop or Laptop,Windows 7,Chrome 71.0.3578.98,1920x1080,382x232,Finished phase 1,Male sequence instructions,7,Male,Finished phase 1,,,,Include,,,BEGIN QUESTIONNAIRE,
2,1551372212445,28/02/2019 16:43:32,1551372212310,-5,28/02/2019 11:43:32,6235,13,questionnaire-6h95,,2241863,BLIND,610658,Faces,complete,,5c780cc1de6f7900160c3786,computer,Desktop or Laptop,Windows 7,Chrome 71.0.3578.98,1920x1080,365x232,Finished phase 1,Male sequence instructions,7,Male,Finished phase 1,,,,Include,,,END QUESTIONNAIRE,54036
1,1551372178535,28/02/2019 16:42:58,1551372181093,0,28/02/2019 16:43:01,6235,13,questionnaire-6h95,,2241870,BLIND,610579,Faces,complete,,5c78096d53be070001a3e7a5,computer,Desktop or Laptop,Windows 7,Chrome 72.0.3626.119,1920x1080,1920x1009,Finished phase 1,Male sequence instructions,7,Male,Finished phase 1,,,,Include,,,BEGIN QUESTIONNAIRE,
2,1551372287587,28/02/2019 16:44:47,1551372290237,0,28/02/2019 16:44:50,6235,13,questionnaire-6h95,,2241870,BLIND,610579,Faces,complete,,5c78096d53be070001a3e7a5,computer,Desktop or Laptop,Windows 7,Chrome 72.0.3626.119,1920x1080,1920x1009,Finished phase 1,Male sequence instructions,7,Male,Finished phase 1,,,,Include,,,END QUESTIONNAIRE,109144
1,1551372201799,28/02/2019 16:43:21,1551372197149,0,28/02/2019 16:43:17,6235,13,questionnaire-6h95,,2241878,BLIND,610633,Faces,complete,,5c780bdc909522001614e889,computer,Desktop or Laptop,Windows 7,Firefox 65.0,1366x768,1366x664,Finished phase 1,Male sequence instructions,7,Male,Finished phase 1,,,,Include,,,BEGIN QUESTIONNAIRE,
2,1551372246198,28/02/2019 16:44:06,1551372241561,0,28/02/2019 16:44:01,6235,13,questionnaire-6h95,,2241878,BLIND,610633,Faces,complete,,5c780bdc909522001614e889,computer,Desktop or Laptop,Windows 7,Firefox 65.0,1366x768,1366x664,Finished phase 1,Male sequence instructions,7,Male,Finished phase 1,,,,Include,,,END QUESTIONNAIRE,44412
1,1551372257966,28/02/2019 16:44:17,1551372257716,0,28/02/2019 16:44:17,6235,13,questionnaire-6h95,,2241892,BLIND,610675,Faces,complete,,5c780d3cf066ff001468ca95,computer,Desktop or Laptop,Windows 7,Chrome 72.0.3626.119,1920x1080,1904x956,Finished phase 1,Male sequence instructions,7,Male,Finished phase 1,,,,Include,,,BEGIN QUESTIONNAIRE,
2,1551372263476,28/02/2019 16:44:23,1551372263305,0,28/02/2019 16:44:23,6235,13,questionnaire-6h95,,2241892,BLIND,610675,Faces,complete,,5c780d3cf066ff001468ca95,computer,Desktop or Laptop,Windows 7,Chrome 72.0.3626.119,1920x1080,1904x956,Finished phase 1,Male sequence instructions,7,Male,Finished phase 1,,,,Include,,,END QUESTIONNAIRE,5590
