Subject,BestFitModel,Source,NObs,MeanStop,LTM_Intercept,LTM_Slope,LTM_Beta,LTM_NLL,LTM_BIC,LTM_Converged,ITM_Beta,ITM_NLL,ITM_BIC,ITM_Converged,LTM_T1,LTM_T2,LTM_T3,LTM_T4,LTM_T5,LTM_T6,LTM_T7,ITM_T1,ITM_T2,ITM_T3,ITM_T4,ITM_T5,ITM_T6,ITM_T7,LinearAdvantageBIC,DeltaNLL_ITMminusLTM
18,Biased-prior,Winning model,280,0.322662252292085,1.313972822637,-0.194634493590301,1.69379242956515,135.23215454748,287.368677904468,1,1.69602445375494,134.843478892224,314.765274609802,1,1.313972822637,1.1193383290467,0.924703835456396,0.730069341866094,0.535434848275793,0.340800354685492,0.146165861095191,1.21808657309055,1.10667230687051,0.956545223331427,0.833051552182871,0.588088374004021,0.379083930652422,0.0233879385823617,27.3965967053339,-0.388675655256179
19,Biased-prior,Participants,136,0.264705882352941,1.87001744891315,-0.195466556982756,0.744383267970654,73.0138653952729,160.765695447754,1,0.91210345417041,68.0355282802636,175.372295646416,1,1.87001744891315,1.67455089193039,1.47908433494764,1.28361777796488,1.08815122098212,0.892684663999369,0.697218107016614,2.3579590147958,0.996215439663136,0.1508450936617,1.2652123910398,2.45297080281426,0.786248364453525,0.920672537540129,14.6066001986618,-4.97833711500924
19,Biased-prior,Winning model,280,0.29429597726921,2.48984324831747,-0.330738781788464,0.645817298574121,156.92032160063,330.745012010767,1,0.650896531087163,156.768428209013,358.61517324338,1,2.48984324831747,2.159104466529,1.82836568474054,1.49762690295207,1.16688812116361,0.836149339375145,0.50541055758668,2.58033709862403,2.05114606810872,1.67775600933426,1.47798506837506,1.26913827270985,0.983693389413207,0.365614948051407,27.8701612326129,-0.15189339161671
20,Biased-prior,Participants,109,0.321100917431193,0.651337282520535,0.873954265417362,0.389292052707606,62.8853520954299,139.844747837547,1,0.531819667237796,58.0035912669704,153.537965591774,1,0.651337282520535,1.5252915479379,2.39924581335526,3.27320007877262,4.14715434418998,5.02110860960735,5.89506287502471,-0.263611569657365,3.11952643553858,2.56846144798416,3.73026297792637,1.65034583435292,5,1.73061216451798,13.6932177542266,-4.88176082845956
20,Biased-prior,Winning model,280,0.38010224172973,1.88367778054276,-0.259692289701696,0.424817834755651,179.780113478689,376.464595766886,1,0.417769557883944,179.684828403886,404.447973633126,1,1.88367778054276,1.62398549084107,1.36429320113937,1.10460091143767,0.844908621735978,0.585216332034283,0.325524042332587,1.77862333115899,1.61886220092462,1.46619467703052,1.16354835273942,1.1136699382525,0.566180168159555,0.160706799752214,27.9833778662408,-0.0952850748027174
21,Biased-prior,Participants,218,0.0963302752293578,4.11934994678594,-0.137642870722533,0.647437061918881,62.0347527595472,140.222990707462,1,0.711175164743276,58.3095384449746,159.695037392262,1,4.11934994678594,3.98170707606341,3.84406420534088,3.70642133461834,3.56877846389581,3.43113559317328,3.29349272245074,3.20411910612025,4.35263451279997,3.82571116381161,2.51155868872636,4.99999999999989,4.44865876918574,2.2154377944955,19.4720466848001,-3.72521431457265
21,Biased-prior,Winning model,280,0.116309374351963,4.99999999999999,-0.376882161094346,0.569331483025789,92.6356490535635,202.175666916635,1,0.552971793096955,92.3713150953172,229.820947015988,1,4.99999999999999,4.62311783890564,4.2462356778113,3.86935351671695,3.4924713556226,3.11558919452826,2.73870703343391,5,4.99999999999922,4.42168392151899,4.33475689241078,3.21936059947137,3.29599305576523,2.76893653124774,27.6452800993536,-0.264333958246297
22,Cost-to-sample,Participants,179,0.17877094972067,2.34604169930987,-0.230388703162657,1.00200850297902,75.9230218729261,167.408201163374,1,1.10891667870068,71.2649834226925,184.029053292111,1,2.34604169930987,2.11565299614722,1.88526429298456,1.6548755898219,1.42448688665925,1.19409818349659,0.963709480333933,2.07977019508632,2.38703447818787,1.39130113444875,2.59226966800604,0.56906722738777,0.943564885895744,1.69741313448754,16.6208521287367,-4.65803845023356
22,Cost-to-sample,Winning model,280,0.240579320826036,2.65962443198494,-0.385378635140597,1.00149406090302,129.965371387756,276.835111585019,1,0.998299084537827,129.913902553902,304.906121933159,1,2.65962443198494,2.27424579684434,1.88886716170374,1.50348852656315,1.11810989142255,0.732731256281953,0.347352621141356,2.67502819069298,2.26539903917178,1.81907355009399,1.53179409109519,1.19146926812057,0.764260122669246,0.294577182765051,28.0710103481398,-0.0514688338532494
23,Biased-prior,Participants,215,0.116279069767442,2.13984652155008,-0.163295703105137,1.68070852721544,58.3272884164171,132.766490917217,1,1.77276836660014,56.9241249934947,156.813354212011,1,2.13984652155008,1.97655081844495,1.81325511533981,1.64995941223467,1.48666370912953,1.3233680060244,1.16007230291926,2.24257960693648,1.73919409128839,1.57521706478022,1.98631960542431,1.17351552657841,1.50965556732475,1.07208982089456,24.0468632947935,-1.4031634229224
23,Biased-prior,Winning model,280,0.175729622971355,3.01746113610903,-0.397308918248316,1.13993804087584,101.448645388532,219.801659586572,1,1.14676514452888,100.998112687819,247.074542200993,1,3.01746113610903,2.62015221786071,2.2228432996124,1.82553438136408,1.42822546311576,1.03091654486745,0.633607626619131,3.027671933531,2.4892388960087,2.10158021722985,1.81596014443513,1.55750321230976,1.22594778660363,0.44072640827955,27.2728826144207,-0.450532700712756
24,Biased-prior,Participants,188,0.164893617021277,1.64424472926212,-0.194252148671971,2.4782178602883,46.0198145237056,107.748954935901,1,2.51676959364315,45.3730732608518,132.637682224343,1,1.64424472926212,1.44999258059015,1.25574043191818,1.0614882832462,0.867236134574234,0.672983985902263,0.478731837230292,1.53072248462966,1.72779353585,1.22430268874913,1.04546882111339,0.734665222438976,0.648527868835575,0.547427514689757,24.8887272884423,-0.646741262853716
24,Biased-prior,Winning model,280,0.214045054605413,2.19188649888214,-0.316917073637916,1.58182414457778,98.8434163135363,214.59120143658,1,1.58496698928263,98.4893128772492,242.056942579852,1,2.19188649888214,1.87496942524422,1.5580523516063,1.24113527796839,0.924218204330473,0.607301130692557,0.290384057054641,2.10381693918114,1.83380347151333,1.61543994101582,1.1822882374722,1.08123893179208,0.668656119783387,0.182056391895981,27.4657411432721,-0.35410343628709
25,Biased-prior,Participants,69,0.565217391304348,-2.71035237524663,1.27994773456899,0.149249524187195,46.6481255297807,105.998570573353,1,0.32777200794629,42.1770742648023,118.227000566383,1,-2.71035237524663,-1.43040464067764,-0.150456906108653,1.12949082846033,2.40943856302932,3.68938629759831,4.9693340321673,-0.0834102556438951,-3.54658104270433,-5,4.99999999999982,5,5,5,12.2284299930296,-4.47105126497834
25,Biased-prior,Winning model,280,0.559379264848791,-4.99999999999998,0.625253310803658,0.0717610066405432,191.903847146235,400.712063101977,1,0.0632275595734581,191.821503663305,428.721324151964,1,-4.99999999999998,-4.37474668919632,-3.74949337839266,-3.12424006758901,-2.49898675678535,-1.87373344598169,-1.24848013517803,-5,-4.99999999998599,-4.43580846668911,-4.32286012290611,-3.48325005892346,-2.70959153137511,-0.0369007869477969,28.0092610499872,-0.0823434829295593
