Subject,Sequence,Position,BestFitModel,Source,XValue,StopResponse
10,17,3,Cost-to-sample,Winning model,-0.708558424728994,0.0245827518207777
10,17,4,Cost-to-sample,Winning model,-0.799987631441823,0.0499691803573968
10,17,5,Cost-to-sample,Winning model,-0.891416838154652,0.0986851453678487
10,17,6,Cost-to-sample,Winning model,-0.799987631441823,0.18650731606931
10,17,7,Cost-to-sample,Winning model,-0.342841597877676,0.324450821996063
10,18,1,Cost-to-sample,Winning model,-0.739034826966603,0.00577189599856353
10,18,2,Cost-to-sample,Winning model,0.17525724016169,0.0120724206054533
10,18,3,Cost-to-sample,Winning model,0.388592055824959,0.0249080698277854
10,18,4,Cost-to-sample,Winning model,0.967643698339545,0.0507288950819938
10,18,5,Cost-to-sample,Winning model,0.14478083792408,0.099526457542821
10,18,6,Cost-to-sample,Winning model,0.419068458062568,0.18830340204454
10,18,7,Cost-to-sample,Winning model,1.02859650281476,0.327301729109943
10,19,1,Cost-to-sample,Winning model,0.723832480438666,0.00583931541204938
10,19,2,Cost-to-sample,Winning model,-0.769511229204213,0.0118911974282219
10,19,3,Cost-to-sample,Winning model,-0.647605620253774,0.0245540943183148
10,19,4,Cost-to-sample,Winning model,-0.525700011303335,0.0500623864062315
10,19,5,Cost-to-sample,Winning model,0.571450469250617,0.100651474000993
10,19,6,Cost-to-sample,Winning model,-0.342841597877676,0.186644626078431
10,19,7,Cost-to-sample,Winning model,-1.19618086053075,0.320241510325201
10,20,1,Cost-to-sample,Winning model,0.784785284913886,0.00582182271133572
10,20,2,Cost-to-sample,Winning model,0.845738089389105,0.0120852982872479
10,20,3,Cost-to-sample,Winning model,-0.281888793402457,0.024495586092506
10,20,4,Cost-to-sample,Winning model,-0.769511229204213,0.0496725841158498
10,20,5,Cost-to-sample,Winning model,0.693356078201056,0.0996377260248187
10,20,6,Cost-to-sample,Winning model,-0.830464033679433,0.185361144414783
10,20,7,Cost-to-sample,Winning model,-0.586652815778554,0.322033397805996
10,21,1,Cost-to-sample,Winning model,-1.10475165381792,0.0057353708602003
10,21,2,Cost-to-sample,Winning model,-0.464747206828115,0.0119689544188098
10,21,3,Cost-to-sample,Winning model,-1.0437988493427,0.0244465266115782
10,21,4,Cost-to-sample,Winning model,-0.952369642629872,0.0497830242773106
10,21,5,Cost-to-sample,Winning model,1.21145491624042,0.101053281247591
10,21,6,Cost-to-sample,Winning model,-0.525700011303335,0.187003574638298
10,21,7,Cost-to-sample,Winning model,-0.952369642629872,0.321652452188895
10,22,1,Cost-to-sample,Winning model,0.937167296101935,0.00584806290394236
10,22,2,Cost-to-sample,Winning model,-0.647605620253774,0.0118787343339048
10,22,3,Cost-to-sample,Winning model,0.815261687151496,0.0250435741153856
10,22,4,Cost-to-sample,Winning model,-1.0437988493427,0.0495288681218734
10,22,5,Cost-to-sample,Winning model,1.69907735204218,0.100850226435469
10,22,6,Cost-to-sample,Winning model,-0.190459586689627,0.186071089050158
10,22,7,Cost-to-sample,Winning model,1.85145936323023,0.328422596624251
10,23,1,Cost-to-sample,Winning model,-0.982846044867482,0.00576885327806904
10,23,2,Cost-to-sample,Winning model,-0.830464033679433,0.0119958250406751
10,23,3,Cost-to-sample,Winning model,-1.31808646948119,0.02450490760893
10,23,4,Cost-to-sample,Winning model,-0.586652815778554,0.0503449942257542
10,23,5,Cost-to-sample,Winning model,-0.251412391164847,0.0999185970399896
10,23,6,Cost-to-sample,Winning model,-0.830464033679433,0.186865817384994
10,23,7,Cost-to-sample,Winning model,-0.769511229204213,0.324104827617172
10,24,1,Cost-to-sample,Winning model,0.114304435686471,0.00580195248220489
10,24,2,Cost-to-sample,Winning model,-0.617129218016164,0.0119039200664253
10,24,3,Cost-to-sample,Winning model,-1.07427525158031,0.0244337918307199
10,24,4,Cost-to-sample,Winning model,2.67432222364569,0.0509740582697887
10,24,5,Cost-to-sample,Winning model,1.05907290505237,0.0999042082347441
10,24,6,Cost-to-sample,Winning model,1.4552661341413,0.188347834682427
10,24,7,Cost-to-sample,Winning model,-0.647605620253774,0.322955962780773
10,25,1,Cost-to-sample,Winning model,-0.617129218016164,0.00574045553998331
10,25,2,Cost-to-sample,Winning model,-0.556176413540945,0.0119472072620233
10,25,3,Cost-to-sample,Winning model,-0.708558424728994,0.0246067152044013
10,25,4,Cost-to-sample,Winning model,-0.739034826966603,0.0495222649014794
10,25,5,Cost-to-sample,Winning model,0.17525724016169,0.100674936957652
10,25,6,Cost-to-sample,Winning model,-0.556176413540945,0.187154650771887
10,25,7,Cost-to-sample,Winning model,1.02859650281476,0.328078180333146
10,26,1,Cost-to-sample,Winning model,-0.708558424728994,0.00574325692929153
10,26,2,Cost-to-sample,Winning model,-0.891416838154652,0.0118495411299313
10,26,3,Cost-to-sample,Winning model,-0.617129218016164,0.0247058630196971
10,26,4,Cost-to-sample,Winning model,1.1505021117652,0.0509413881878154
10,26,5,Cost-to-sample,Winning model,-0.556176413540945,0.0991749883981752
10,26,6,Cost-to-sample,Winning model,0.784785284913886,0.188789108670772
10,26,7,Cost-to-sample,Winning model,0.876214491626715,0.328088973436415
10,27,1,Cost-to-sample,Winning model,-0.860940435917043,0.00574537222250896
10,27,2,Cost-to-sample,Winning model,-0.830464033679433,0.0119284779339429
10,27,3,Cost-to-sample,Winning model,-0.251412391164847,0.0248002190643322
10,27,4,Cost-to-sample,Winning model,1.08954930728998,0.0510239355828451
10,27,5,Cost-to-sample,Winning model,1.97336497218067,0.101073812485783
10,27,6,Cost-to-sample,Winning model,0.632403273725837,0.187119394606595
10,27,7,Cost-to-sample,Winning model,-0.403794402352896,0.322642361230797
10,28,1,Cost-to-sample,Winning model,-0.281888793402457,0.00578383296752142
10,28,2,Cost-to-sample,Winning model,1.39431332966608,0.0121443084487224
10,28,3,Cost-to-sample,Winning model,1.02859650281476,0.0248885493435859
10,28,4,Cost-to-sample,Winning model,1.82098296099262,0.0509147107935193
10,28,5,Cost-to-sample,Winning model,2.0647941788935,0.100759568856345
10,28,6,Cost-to-sample,Winning model,-0.860940435917043,0.184714919427455
10,28,7,Cost-to-sample,Winning model,0.662879675963447,0.323687778049205
10,29,1,Cost-to-sample,Winning model,-1.07427525158031,0.00573017504440299
10,29,2,Cost-to-sample,Winning model,-0.586652815778554,0.0119348534878621
10,29,3,Cost-to-sample,Winning model,0.540974067013008,0.0250920543787976
10,29,4,Cost-to-sample,Winning model,-0.525700011303335,0.0499299572955818
10,29,5,Cost-to-sample,Winning model,2.76575143035852,0.101089514695005
10,29,6,Cost-to-sample,Winning model,-0.678082022491384,0.185598961402416
10,29,7,Cost-to-sample,Winning model,-0.830464033679433,0.321387335262103
10,30,1,Cost-to-sample,Winning model,-0.982846044867482,0.00573943647304486
10,30,2,Cost-to-sample,Winning model,2.85718063707135,0.0121831144855502
10,30,3,Cost-to-sample,Winning model,0.662879675963447,0.0246618412026827
10,30,4,Cost-to-sample,Winning model,1.21145491624042,0.0503662404967875
10,30,5,Cost-to-sample,Winning model,-0.860940435917043,0.0985865996686049
10,30,6,Cost-to-sample,Winning model,-0.434270804590506,0.185865947645043
10,30,7,Cost-to-sample,Winning model,-1.13522805605553,0.322329785231262
10,31,1,Cost-to-sample,Winning model,-0.982846044867482,0.00574199950509641
10,31,2,Cost-to-sample,Winning model,-0.617129218016164,0.0119738081874547
10,31,3,Cost-to-sample,Winning model,-1.0437988493427,0.0244803554674061
10,31,4,Cost-to-sample,Winning model,-1.19618086053075,0.0498967802311745
10,31,5,Cost-to-sample,Winning model,0.297162849112129,0.100555083268942
10,31,6,Cost-to-sample,Winning model,0.266686446874519,0.189434330369144
10,31,7,Cost-to-sample,Winning model,-0.525700011303335,0.324173476301431
10,32,1,Cost-to-sample,Winning model,-1.16570445829314,0.0057355685845949
10,32,2,Cost-to-sample,Winning model,-0.556176413540945,0.0120210198117518
10,32,3,Cost-to-sample,Winning model,-0.921893240392262,0.0245265771545768
10,32,4,Cost-to-sample,Winning model,0.998120100577154,0.0508667296361739
10,32,5,Cost-to-sample,Winning model,-0.921893240392262,0.0986312231420129
10,32,6,Cost-to-sample,Winning model,1.69907735204218,0.189371893170912
10,32,7,Cost-to-sample,Winning model,0.662879675963447,0.325093343993676
10,33,1,Cost-to-sample,Winning model,-0.708558424728994,0.00575387713379056
10,33,2,Cost-to-sample,Winning model,0.784785284913886,0.0121504137143001
10,33,3,Cost-to-sample,Winning model,0.571450469250617,0.0250506191635156
10,33,4,Cost-to-sample,Winning model,-0.525700011303335,0.0497319920996939
10,33,5,Cost-to-sample,Winning model,-0.830464033679433,0.0979226573575873
10,33,6,Cost-to-sample,Winning model,0.327639251349739,0.188362132673289
10,33,7,Cost-to-sample,Winning model,0.571450469250617,0.328421943023567
10,34,1,Cost-to-sample,Winning model,-0.678082022491384,0.00574714223654861
10,34,2,Cost-to-sample,Winning model,0.723832480438666,0.0121462740440823
10,34,3,Cost-to-sample,Winning model,-0.617129218016164,0.0245274465397877
10,34,4,Cost-to-sample,Winning model,-0.739034826966603,0.0497499046910843
10,34,5,Cost-to-sample,Winning model,1.42478973190369,0.101131497501515
10,34,6,Cost-to-sample,Winning model,0.17525724016169,0.186736797219176
10,34,7,Cost-to-sample,Winning model,-0.586652815778554,0.322814987535978
10,35,1,Cost-to-sample,Winning model,-0.464747206828115,0.00576393542258052
10,35,2,Cost-to-sample,Winning model,0.14478083792408,0.0120274319084044
10,35,3,Cost-to-sample,Winning model,-1.01332244710509,0.0245037349868089
10,35,4,Cost-to-sample,Winning model,-1.50094488290685,0.0497211597876125
10,35,5,Cost-to-sample,Winning model,-0.434270804590506,0.0990380381822962
10,35,6,Cost-to-sample,Winning model,2.27812899455677,0.190329034448838
10,35,7,Cost-to-sample,Winning model,-0.891416838154652,0.323157753995679
10,36,1,Cost-to-sample,Winning model,0.17525724016169,0.00581513129542208
10,36,2,Cost-to-sample,Winning model,-0.708558424728994,0.0118830923103874
10,36,3,Cost-to-sample,Winning model,-0.708558424728994,0.0245416928688079
10,36,4,Cost-to-sample,Winning model,-0.860940435917043,0.049932742658101
10,36,5,Cost-to-sample,Winning model,0.723832480438666,0.100591752534345
10,36,6,Cost-to-sample,Winning model,-1.10475165381792,0.184272410460298
10,36,7,Cost-to-sample,Winning model,0.784785284913886,0.327394299558703
10,37,1,Cost-to-sample,Winning model,-0.586652815778554,0.00575271790786807
10,37,2,Cost-to-sample,Winning model,-0.647605620253774,0.0119453990735614
10,37,3,Cost-to-sample,Winning model,-0.281888793402457,0.0247779757047861
10,37,4,Cost-to-sample,Winning model,-1.28761006724358,0.0495653664841699
10,37,5,Cost-to-sample,Winning model,0.967643698339545,0.100766503016835
10,37,6,Cost-to-sample,Winning model,0.815261687151496,0.188086907737363
10,37,7,Cost-to-sample,Winning model,2.12574698336872,0.328806758320821
10,38,1,Cost-to-sample,Winning model,1.08954930728998,0.0058393136385874
10,38,2,Cost-to-sample,Winning model,-0.708558424728994,0.0118957188515258
10,38,3,Cost-to-sample,Winning model,-0.0380775755015784,0.0247200638154548
10,38,4,Cost-to-sample,Winning model,0.571450469250617,0.0504914792252449
10,38,5,Cost-to-sample,Winning model,-0.434270804590506,0.0984892150951252
10,38,6,Cost-to-sample,Winning model,-0.739034826966603,0.18502691758042
10,38,7,Cost-to-sample,Winning model,0.388592055824959,0.32512101987134
10,39,1,Cost-to-sample,Winning model,-0.739034826966603,0.00573308424739438
10,39,2,Cost-to-sample,Winning model,0.754308882676276,0.0121658051197909
10,39,3,Cost-to-sample,Winning model,-0.952369642629872,0.0244303870708271
10,39,4,Cost-to-sample,Winning model,1.51621893861652,0.0511206324928874
10,39,5,Cost-to-sample,Winning model,-0.769511229204213,0.0984972723414834
10,39,6,Cost-to-sample,Winning model,-0.860940435917043,0.185613743738053
10,39,7,Cost-to-sample,Winning model,0.937167296101935,0.327772730004522
10,40,1,Cost-to-sample,Winning model,-0.525700011303335,0.00576052995391994
10,40,2,Cost-to-sample,Winning model,1.57717174309174,0.0121778632333501
10,40,3,Cost-to-sample,Winning model,0.998120100577154,0.0249427322844015
10,40,4,Cost-to-sample,Winning model,0.967643698339545,0.0508122798710837
10,40,5,Cost-to-sample,Winning model,-0.769511229204213,0.0981370011927304
10,40,6,Cost-to-sample,Winning model,-0.556176413540945,0.185400500820415
10,40,7,Cost-to-sample,Winning model,-0.678082022491384,0.321848584115532
11,1,1,Biased-prior,Winning model,-1.14785452889104,0.00591863406715802
11,1,2,Biased-prior,Winning model,1.41217858610876,0.184606528736363
11,1,3,Biased-prior,Winning model,-1.27802570423001,0.00697286722387242
11,1,4,Biased-prior,Winning model,-0.627169827535145,0.0266801667723541
11,1,5,Biased-prior,Winning model,0.631151534074925,0.287844042682932
11,1,6,Biased-prior,Winning model,1.32539780254945,0.911847420058612
11,1,7,Biased-prior,Winning model,-0.280046693297884,0.174221883615688
11,2,1,Biased-prior,Winning model,0.110466832719034,0.0277282521151759
11,2,2,Biased-prior,Winning model,-1.06107374533172,0.00935182945800913
11,2,3,Biased-prior,Winning model,0.240638008058007,0.247474468488777
11,2,4,Biased-prior,Winning model,-0.670560219314802,0.0279637829102815
11,2,5,Biased-prior,Winning model,0.327418791617322,0.396955665175252
11,2,6,Biased-prior,Winning model,0.153857224498692,0.362115748132582
11,2,7,Biased-prior,Winning model,0.848103492973213,0.915973559678274
11,3,1,Biased-prior,Winning model,-1.84210079736556,0.0345254656356588
11,3,2,Biased-prior,Winning model,0.023686049159719,0.123599656394189
11,3,3,Biased-prior,Winning model,2.01964407102397,0.455595810999118
11,3,4,Biased-prior,Winning model,0.023686049159719,0.143989920363238
11,3,5,Biased-prior,Winning model,1.19522662721047,0.311074725837147
11,3,6,Biased-prior,Winning model,0.284028399837664,0.242978397988754
11,3,7,Biased-prior,Winning model,0.0670764409393766,0.381752403361199
11,4,1,Biased-prior,Winning model,0.023686049159719,0.0242282686624137
11,4,2,Biased-prior,Winning model,-1.06107374533172,0.0138545208283423
11,4,3,Biased-prior,Winning model,-0.0630947343995962,0.127171339527086
11,4,4,Biased-prior,Winning model,-0.71395061109446,0.0228828126277764
11,4,5,Biased-prior,Winning model,-0.800731394653775,0.0353056254659457
11,4,6,Biased-prior,Winning model,-0.627169827535145,0.104359326682958
11,4,7,Biased-prior,Winning model,-0.0197043426199386,0.80327000071164
11,5,1,Biased-prior,Winning model,-0.453608260416514,0.0198632427726365
11,5,2,Biased-prior,Winning model,0.0670764409393766,0.0602184176644612
11,5,3,Biased-prior,Winning model,0.934884276532528,0.218019774963444
11,5,4,Biased-prior,Winning model,-0.930902569992748,0.00690395813548814
11,5,5,Biased-prior,Winning model,-0.410217868636857,0.0597616862136364
11,5,6,Biased-prior,Winning model,0.023686049159719,0.289684705005692
11,5,7,Biased-prior,Winning model,-0.930902569992748,0.0265528198773929
11,6,1,Biased-prior,Winning model,1.15183623543082,0.177758352130829
11,6,2,Biased-prior,Winning model,-0.930902569992748,0.0136180210691838
11,6,3,Biased-prior,Winning model,-0.280046693297884,0.174242363231404
11,6,4,Biased-prior,Winning model,0.978274668312186,0.428205623670703
11,6,5,Biased-prior,Winning model,1.15183623543082,0.570176259528461
11,6,6,Biased-prior,Winning model,1.3687881943291,0.69755817023112
11,6,7,Biased-prior,Winning model,0.71793231763424,0.541506071680659
11,7,1,Biased-prior,Winning model,1.62913054500705,0.235998152513427
11,7,2,Biased-prior,Winning model,1.41217858610876,0.146261116975013
11,7,3,Biased-prior,Winning model,-2.40617589050111,0.00511255703290946
11,7,4,Biased-prior,Winning model,0.934884276532528,0.238316700730853
11,7,5,Biased-prior,Winning model,-0.627169827535145,0.0943886037235258
11,7,6,Biased-prior,Winning model,0.023686049159719,0.299437916460366
11,7,7,Biased-prior,Winning model,1.84608250390534,0.869094606163227
11,8,1,Biased-prior,Winning model,1.41217858610876,0.065562968026481
11,8,2,Biased-prior,Winning model,-1.06107374533172,0.0119539355254499
11,8,3,Biased-prior,Winning model,-0.627169827535145,0.0258813252460735
11,8,4,Biased-prior,Winning model,0.153857224498692,0.0831819239247298
11,8,5,Biased-prior,Winning model,-1.19124492067069,0.0210976999543992
11,8,6,Biased-prior,Winning model,-0.0197043426199386,0.185979057382199
11,8,7,Biased-prior,Winning model,-0.280046693297884,0.254760683223195
11,9,1,Biased-prior,Winning model,-2.05905275626384,0.00741979505056386
11,9,2,Biased-prior,Winning model,0.674541925854583,0.155954487586057
11,9,3,Biased-prior,Winning model,-0.670560219314802,0.0350678072053056
11,9,4,Biased-prior,Winning model,-1.84210079736556,0.0151746517655074
11,9,5,Biased-prior,Winning model,0.761322709413898,0.686240139957879
11,9,6,Biased-prior,Winning model,0.284028399837664,0.275150528799437
11,9,7,Biased-prior,Winning model,-1.01768335355206,0.179878115250269
11,10,1,Biased-prior,Winning model,0.240638008058007,0.0297643874072119
11,10,2,Biased-prior,Winning model,-1.06107374533172,0.00993396632099365
11,10,3,Biased-prior,Winning model,2.14981524636294,0.543258246420891
11,10,4,Biased-prior,Winning model,1.23861701899013,0.285244653780648
11,10,5,Biased-prior,Winning model,0.631151534074925,0.168427294093457
11,10,6,Biased-prior,Winning model,1.0650554518715,0.572832220439652
11,10,7,Biased-prior,Winning model,-1.58175844668761,0.0222392171803502
11,11,1,Biased-prior,Winning model,-1.4949776631283,0.0154673769714783
11,11,2,Biased-prior,Winning model,-1.06107374533172,0.0319602255089943
11,11,3,Biased-prior,Winning model,0.891493884752871,0.253639147668045
11,11,4,Biased-prior,Winning model,-0.757341002874117,0.0419189927383683
11,11,5,Biased-prior,Winning model,0.023686049159719,0.125769397106054
11,11,6,Biased-prior,Winning model,-0.54038904397583,0.0876202413847177
11,11,7,Biased-prior,Winning model,1.28200741076979,0.958092438764578
11,12,1,Biased-prior,Winning model,0.023686049159719,0.00769935161436371
11,12,2,Biased-prior,Winning model,1.23861701899013,0.148446640625293
11,12,3,Biased-prior,Winning model,0.891493884752871,0.039719542207389
11,12,4,Biased-prior,Winning model,1.28200741076979,0.439753627250059
11,12,5,Biased-prior,Winning model,-0.844121786433433,0.00339945101195955
11,12,6,Biased-prior,Winning model,-0.54038904397583,0.0114006027273228
11,12,7,Biased-prior,Winning model,-0.88751217821309,0.0238961342986714
11,13,1,Biased-prior,Winning model,1.0650554518715,0.173326068362948
11,13,2,Biased-prior,Winning model,0.891493884752871,0.21058051434254
11,13,3,Biased-prior,Winning model,0.414199575176637,0.0600975344403549
11,13,4,Biased-prior,Winning model,1.19522662721047,0.374319601927246
11,13,5,Biased-prior,Winning model,1.93286328746465,0.704143890522152
11,13,6,Biased-prior,Winning model,-1.06107374533172,0.00768222516225861
11,13,7,Biased-prior,Winning model,0.587761142295268,0.371837310688092
11,14,1,Biased-prior,Winning model,-0.670560219314802,0.0163913742903359
11,14,2,Biased-prior,Winning model,-1.23463531245035,0.0107671734118801
11,14,3,Biased-prior,Winning model,0.0670764409393766,0.151386345027425
11,14,4,Biased-prior,Winning model,-0.627169827535145,0.0652479467030835
11,14,5,Biased-prior,Winning model,0.327418791617322,0.414066889920629
11,14,6,Biased-prior,Winning model,-1.32141609600967,0.0141006136634459
11,14,7,Biased-prior,Winning model,0.934884276532528,0.922723950107773
11,15,1,Biased-prior,Winning model,-0.0197043426199386,0.0231169793449575
11,15,2,Biased-prior,Winning model,1.84608250390534,0.275022347675805
11,15,3,Biased-prior,Winning model,1.0650554518715,0.0717966664515823
11,15,4,Biased-prior,Winning model,-1.53836805490795,0.00743645211974284
11,15,5,Biased-prior,Winning model,0.110466832719034,0.098212966231055
11,15,6,Biased-prior,Winning model,-0.0630947343995962,0.216105032468159
11,15,7,Biased-prior,Winning model,-1.01768335355206,0.0793521344585878
11,16,1,Biased-prior,Winning model,1.02166506009184,0.0312516045358819
11,16,2,Biased-prior,Winning model,-1.58175844668761,0.00497375306091594
11,16,3,Biased-prior,Winning model,0.631151534074925,0.125156946169914
11,16,4,Biased-prior,Winning model,-0.670560219314802,0.0223112878267032
11,16,5,Biased-prior,Winning model,0.978274668312186,0.695610122826808
11,16,6,Biased-prior,Winning model,0.848103492973213,0.593142961952044
11,16,7,Biased-prior,Winning model,-0.930902569992748,0.0798062294813896
11,17,1,Biased-prior,Winning model,0.978274668312186,0.00902140291107639
11,17,2,Biased-prior,Winning model,-1.06107374533172,0.00201726244665077
11,17,3,Biased-prior,Winning model,1.19522662721047,0.437017872826155
11,17,4,Biased-prior,Winning model,-1.06107374533172,0.00321767485805337
11,17,5,Biased-prior,Winning model,1.41217858610876,0.769716027327829
11,17,6,Biased-prior,Winning model,-0.844121786433433,0.0146959993687135
11,17,7,Biased-prior,Winning model,-0.930902569992748,0.0361384143611588
11,18,1,Biased-prior,Winning model,-0.106485126179254,0.0183219995298739
11,18,2,Biased-prior,Winning model,-1.53836805490795,0.0081582813580566
11,18,3,Biased-prior,Winning model,-0.106485126179254,0.11099067666841
11,18,4,Biased-prior,Winning model,-0.844121786433433,0.0231037469156846
11,18,5,Biased-prior,Winning model,-1.27802570423001,0.0125270560351863
11,18,6,Biased-prior,Winning model,0.978274668312186,0.802692810220617
11,18,7,Biased-prior,Winning model,-0.0197043426199386,0.629656287983113
11,19,1,Biased-prior,Winning model,0.934884276532528,0.122356694107386
11,19,2,Biased-prior,Winning model,1.0650554518715,0.194734031518223
11,19,3,Biased-prior,Winning model,-0.88751217821309,0.0122278625766665
11,19,4,Biased-prior,Winning model,1.02166506009184,0.264095708141018
11,19,5,Biased-prior,Winning model,0.934884276532528,0.327854135535079
11,19,6,Biased-prior,Winning model,0.934884276532528,0.510747804716454
11,19,7,Biased-prior,Winning model,-0.583779435755487,0.023453410815223
11,20,1,Biased-prior,Winning model,0.0670764409393766,0.0435154056696381
11,20,2,Biased-prior,Winning model,1.93286328746465,0.182539291059937
11,20,3,Biased-prior,Winning model,-0.974292961772405,0.0230299853616045
11,20,4,Biased-prior,Winning model,-1.06107374533172,0.0535040221244489
11,20,5,Biased-prior,Winning model,-1.7987104055859,0.0328124842344115
11,20,6,Biased-prior,Winning model,-0.974292961772405,0.144178234745097
11,20,7,Biased-prior,Winning model,-0.844121786433433,0.279104005096752
11,21,1,Biased-prior,Winning model,0.761322709413898,0.00739169660025096
11,21,2,Biased-prior,Winning model,-1.01768335355206,0.00324890149434151
11,21,3,Biased-prior,Winning model,-0.930902569992748,0.00425448906192977
11,21,4,Biased-prior,Winning model,-0.757341002874117,0.00978535268919373
11,21,5,Biased-prior,Winning model,1.41217858610876,0.772493325167172
11,21,6,Biased-prior,Winning model,1.28200741076979,0.916154394488023
11,21,7,Biased-prior,Winning model,-0.193265909738569,0.104157695714585
11,22,1,Biased-prior,Winning model,-0.149875517958911,0.0324029691776933
11,22,2,Biased-prior,Winning model,1.0650554518715,0.1601482727304
11,22,3,Biased-prior,Winning model,-1.45158727134864,0.00903352051718835
11,22,4,Biased-prior,Winning model,-1.23463531245035,0.0397858050996749
11,22,5,Biased-prior,Winning model,1.19522662721047,0.699526345728433
11,22,6,Biased-prior,Winning model,-0.670560219314802,0.140444744039873
11,22,7,Biased-prior,Winning model,-2.88347020007734,0.0136508023073097
11,23,1,Biased-prior,Winning model,0.674541925854583,0.022118174098208
11,23,2,Biased-prior,Winning model,0.804713101193555,0.0644060399576561
11,23,3,Biased-prior,Winning model,1.10844584365116,0.224218142548607
11,23,4,Biased-prior,Winning model,0.023686049159719,0.00418890871737919
11,23,5,Biased-prior,Winning model,-1.36480648778932,0.00382259378279857
11,23,6,Biased-prior,Winning model,-1.14785452889104,0.0181874388434521
11,23,7,Biased-prior,Winning model,-0.410217868636857,0.156589856311002
11,24,1,Biased-prior,Winning model,-0.974292961772405,0.0313467004859242
11,24,2,Biased-prior,Winning model,-0.88751217821309,0.0469078492534346
11,24,3,Biased-prior,Winning model,-1.19124492067069,0.0378053657948295
11,24,4,Biased-prior,Winning model,0.978274668312186,0.38443613863973
11,24,5,Biased-prior,Winning model,-1.14785452889104,0.059245536399251
11,24,6,Biased-prior,Winning model,-2.01566236448419,0.0145534354142918
11,24,7,Biased-prior,Winning model,0.37080918339698,0.718034421049817
11,25,1,Biased-prior,Winning model,2.01964407102397,0.16109652274183
11,25,2,Biased-prior,Winning model,-0.627169827535145,0.00832194266178832
11,25,3,Biased-prior,Winning model,0.023686049159719,0.0235094017688667
11,25,4,Biased-prior,Winning model,-0.670560219314802,0.0176175810637794
11,25,5,Biased-prior,Winning model,1.23861701899013,0.320798035061057
11,25,6,Biased-prior,Winning model,0.631151534074925,0.215891078363345
11,25,7,Biased-prior,Winning model,0.284028399837664,0.290797385054449
11,26,1,Biased-prior,Winning model,0.153857224498692,0.0218257968739074
11,26,2,Biased-prior,Winning model,-0.88751217821309,0.00902616953541673
11,26,3,Biased-prior,Winning model,0.414199575176637,0.181902737979596
11,26,4,Biased-prior,Winning model,0.0670764409393766,0.0397610144458997
11,26,5,Biased-prior,Winning model,-0.88751217821309,0.0130609011929665
11,26,6,Biased-prior,Winning model,1.15183623543082,0.79005194581939
11,26,7,Biased-prior,Winning model,0.414199575176637,0.722215810408591
11,27,1,Biased-prior,Winning model,-1.32141609600967,0.0203978844268164
11,27,2,Biased-prior,Winning model,-0.930902569992748,0.0405298893905949
11,27,3,Biased-prior,Winning model,0.848103492973213,0.254957576041769
11,27,4,Biased-prior,Winning model,-2.01566236448419,0.00873478025112699
11,27,5,Biased-prior,Winning model,-0.974292961772405,0.105126645592727
11,27,6,Biased-prior,Winning model,0.023686049159719,0.42198775976407
11,27,7,Biased-prior,Winning model,-1.14785452889104,0.138615294850373
11,28,1,Biased-prior,Winning model,-0.54038904397583,0.0287769382771159
11,28,2,Biased-prior,Winning model,0.153857224498692,0.0857834552855269
11,28,3,Biased-prior,Winning model,-0.627169827535145,0.0370972544932611
11,28,4,Biased-prior,Winning model,-0.0197043426199386,0.100203700173857
11,28,5,Biased-prior,Winning model,-0.0197043426199386,0.13609174655427
11,28,6,Biased-prior,Winning model,-0.88751217821309,0.00864294560814676
11,28,7,Biased-prior,Winning model,0.804713101193555,0.916977221549305
11,29,1,Biased-prior,Winning model,-1.19124492067069,0.0169097346515566
11,29,2,Biased-prior,Winning model,-0.627169827535145,0.0345826358839131
11,29,3,Biased-prior,Winning model,-0.106485126179254,0.0765346418607079
11,29,4,Biased-prior,Winning model,0.0670764409393766,0.146891081937647
11,29,5,Biased-prior,Winning model,-0.410217868636857,0.0294381468929674
11,29,6,Biased-prior,Winning model,0.978274668312186,0.798572993527202
11,29,7,Biased-prior,Winning model,1.28200741076979,0.959048972799733
11,30,1,Biased-prior,Winning model,0.978274668312186,0.01729754424232
11,30,2,Biased-prior,Winning model,-1.23463531245035,0.00240176802627491
11,30,3,Biased-prior,Winning model,0.327418791617322,0.047918266012074
11,30,4,Biased-prior,Winning model,-0.236656301518226,0.0134677851892953
11,30,5,Biased-prior,Winning model,0.674541925854583,0.436312335893632
11,30,6,Biased-prior,Winning model,-1.45158727134864,0.00440926889599009
11,30,7,Biased-prior,Winning model,0.978274668312186,0.952659031955304
11,31,1,Biased-prior,Winning model,-1.06107374533172,0.00830735334629395
11,31,2,Biased-prior,Winning model,-0.974292961772405,0.0263295672617917
11,31,3,Biased-prior,Winning model,1.75930172034602,0.4773873040595
11,31,4,Biased-prior,Winning model,0.804713101193555,0.229323485352345
11,31,5,Biased-prior,Winning model,0.71793231763424,0.375477968259575
11,31,6,Biased-prior,Winning model,-0.0197043426199386,0.07129368002213
11,31,7,Biased-prior,Winning model,1.0650554518715,0.828701233318054
11,32,1,Biased-prior,Winning model,-1.10446413711138,0.011961324000136
11,32,2,Biased-prior,Winning model,0.848103492973213,0.24886011102005
11,32,3,Biased-prior,Winning model,-1.45158727134864,0.00573131721960499
11,32,4,Biased-prior,Winning model,0.023686049159719,0.223639038696611
11,32,5,Biased-prior,Winning model,1.41217858610876,0.654906800709882
