Subject,Model,BestFitModel,Mode,NPoints,LinearIntercept,LinearSlope,LinearR2,LinearSSE,LinearAIC,LinearBIC,QuadIntercept,QuadSlope,QuadTerm,QuadR2,QuadSSE,QuadAIC,QuadBIC,DeltaBIC_QuadMinusLinear
31,Biased-prior,Cut off,stop_aligned,8,0.850369286166287,0.00399317745094,0.134397609351615,0.00431333723110091,-56.2038793328175,-56.0449962494579,0.822685938382486,-0.0236901703328606,-0.00395476396911435,0.661694793792057,0.00168579067846491,-61.7196969723125,-61.481372347273,-5.43637609781511
31,Cost-to-sample,Cut off,stop_aligned,8,1.24090076829996,-0.159361712181829,0.590822165302455,0.738707629600709,-15.058356862119,-14.8994737787593,1.58544343557127,0.185180955089482,0.0492203810387587,0.81626619564898,0.331703116787808,-19.4636518267784,-19.2253272017389,-4.32585342297955
32,Biased-prior,Biased-prior,stop_aligned,8,0.42485806790343,-0.030657397793646,0.282012466090487,0.100500556386931,-31.0162684559184,-30.8573853725587,0.504271371609911,0.0487559059128347,0.0113447576723544,0.436483896019509,0.0788783639106641,-30.9543188166429,-30.7159941916034,0.141391180955317
32,Cost-to-sample,Biased-prior,stop_aligned,8,0.259299860355532,-0.00506708993223097,0.202080512769431,0.00425795582705763,-56.3072610268021,-56.1483779434425,0.256737914830345,-0.00762903545741708,-0.000365992217883725,0.206297583681711,0.00423545217606098,-54.349653816406,-54.1113291913665,2.03704875207596
33,Biased-prior,Cost-to-sample,stop_aligned,7,0.98304959027222,0.0113616790395122,0.979156705623049,7.69408933008778e-05,-75.9286823958399,-76.0368620977293,0.978202334464658,0.00813017516780374,-0.000403937983963567,0.982869644597593,6.32349581302401e-05,-75.3019439667217,-75.4642135195557,0.572648578173556
33,Cost-to-sample,Cost-to-sample,stop_aligned,7,0.598478376792115,-15.6483541924963,0.999999968657409,0.000214896960235491,-68.7388343394287,-68.8470140413181,0.616939544845369,-15.6360467471274,0.00153843067110401,0.999999997653521,1.60883701329048e-05,-84.883268336312,-85.045537889146,-16.1985238478279
34,Biased-prior,Cost-to-sample,stop_aligned,8,0.675803055427672,-0.0170020027102632,0.799060426832118,0.00305305975887385,-58.9684202662427,-58.8095371828831,0.653412146165926,-0.0393929119720086,-0.00319870132310648,0.912192782988135,0.00133413581292746,-63.5913045564761,-63.3529799314366,-4.54344274855348
34,Cost-to-sample,Cost-to-sample,stop_aligned,8,0.783217926754494,-0.0365611102613075,0.945546722133934,0.00323317398594782,-58.5098600618538,-58.3509769784941,0.77161686810575,-0.0481621689100511,-0.00165729409267765,0.953318196131382,0.00277174120273097,-57.7417688392073,-57.5034442141678,0.847532764326374
35,Biased-prior,Cost-to-sample,stop_aligned,8,0.571347982865197,-0.0209052480653746,0.431341550156097,0.0241985945585229,-42.4072181222393,-42.2483350388796,0.629911816246388,0.0376585853158159,0.00836626191159865,0.707675056742831,0.0124395457117804,-45.730530018907,-45.4922053938675,-3.24387035498787
35,Cost-to-sample,Cost-to-sample,stop_aligned,8,-99.5391198344809,-0.00888705184473913,0.55297450416044,0.00268158707420561,-60.0063040763828,-59.8474209930231,-99.5511838923941,-0.0209511097579384,-0.00172343684474555,0.63615862259164,0.00218258766848859,-59.653485151194,-59.4151605261545,0.432260466868613
36,Biased-prior,Biased-prior,stop_aligned,8,0.724855136292662,-0.00768752540255832,0.531517671350489,0.00218775116516315,-61.6345813571454,-61.4756982737857,0.705281720315311,-0.0272609413799085,-0.00279620228247859,0.812799543155493,0.000874201634800705,-66.9731283773058,-66.7348037522662,-5.25910547848056
36,Cost-to-sample,Biased-prior,stop_aligned,8,0.820778780814936,-0.0335575770301819,0.945742983879415,0.0027133964956078,-59.9119652088563,-59.7530821254967,0.8304435876854,-0.0238927701597171,0.0013806866957807,0.952146849469108,0.00239313880928759,-58.9167280562366,-58.6784034311971,1.07467869429953
37,Biased-prior,Cost-to-sample,stop_aligned,8,0.8289301177572,0.00375145484248751,0.279553864900454,0.00152329757797592,-64.5305550119014,-64.3716719285417,0.816803446784541,-0.00837521613017087,-0.0017323815675226,0.518012555274789,0.00101910506753329,-65.7461757061151,-65.5078510810756,-1.13617915253388
37,Cost-to-sample,Cost-to-sample,stop_aligned,8,0.93857812180736,-0.0613719899499623,0.900646257763378,0.0174509744173521,-45.022410664293,-44.8635275809333,0.973071717701184,-0.0268783940561376,0.00492765655626071,0.923871202640255,0.0133716321624269,-45.152490884217,-44.9141662591775,-0.0506386782441552
38,Biased-prior,Cut off,stop_aligned,8,0.821585909600003,-0.0068947673109385,0.596580965851804,0.00135012976107988,-65.495968908099,-65.3370858247393,0.825331257546234,-0.00314941936470685,0.000535049706604534,0.610951682187861,0.00130203502540556,-63.7861470080342,-63.5478223829947,1.78926344174457
38,Cost-to-sample,Cut off,stop_aligned,8,8.76281671679482,-0.413042895065894,0.650678205611903,3.84679483775789,-1.85760999825636,-1.69872691489669,8.38135701948632,-0.79450259237439,-0.054494242472642,0.695982271385876,3.34789826402983,-0.968870212817351,-0.730545587777844,0.968181327118848
39,Biased-prior,Cost-to-sample,stop_aligned,8,0.926400739480844,0.00213697345002247,0.1759134956477,0.000898506424192312,-68.7537459483047,-68.594862864945,0.91141324649744,-0.0128505195333801,-0.00214107042620036,0.882268136113156,0.000128363752440777,-82.3206724008482,-82.0823477758087,-13.4874849108637
39,Cost-to-sample,Cost-to-sample,stop_aligned,8,1.39801882880332,-0.126750876433332,0.815908310096039,0.152245358203242,-27.6936272202286,-27.5347441368689,1.56464233281966,0.0398726275830101,0.0238033577166203,0.931008450202788,0.0570565853208964,-33.5452265625995,-33.30690193756,-5.77215780069108
40,Biased-prior,Biased-prior,stop_aligned,8,0.773261995996826,-0.00394434051455117,0.194816704910678,0.0027006397398235,-59.9496650803386,-59.790781996979,0.764274418106611,-0.0129319184047664,-0.00128393969860215,0.277387532642248,0.00242369154668288,-58.815240082161,-58.5769154571215,1.21386653985749
40,Cost-to-sample,Biased-prior,stop_aligned,8,0.960950562927008,-0.0469633222120939,0.758453411367415,0.029501147760344,-40.822141207542,-40.6632581241824,1.03273531651493,0.0248214313758307,0.010254964798275,0.903110468306579,0.0118335448540156,-46.1300683041699,-45.8917436791304,-5.22848555494799
41,Biased-prior,Biased-prior,stop_aligned,8,0.871112461248285,0.00721957718152901,0.734730896759363,0.000790371340096662,-69.7795937109362,-69.6207106275765,0.858782217682285,-0.00511066638447085,-0.0017614633665714,0.90968011179357,0.000269108803878827,-76.3986906114753,-76.1603659864358,-6.53965535885929
41,Cost-to-sample,Biased-prior,stop_aligned,8,1.12262261412376,-0.114518892079879,0.929456859581797,0.0418050857438252,-38.0334305601577,-37.874547476798,1.20224206708494,-0.0348994391186918,0.0113742075658839,0.966132461606559,0.0200704893215211,-41.9035702192598,-41.6652455942203,-3.79069811742232
