Subject,Model,BestFitModel,Mode,NPoints,LinearIntercept,LinearSlope,LinearR2,LinearSSE,LinearAIC,LinearBIC,QuadIntercept,QuadSlope,QuadTerm,QuadR2,QuadSSE,QuadAIC,QuadBIC,DeltaBIC_QuadMinusLinear
11,Biased-prior,Biased-prior,absolute,7,0.889211630480129,-0.0318577929527352,0.654243499772696,0.0150182849219124,-39.010778821584,-39.1189585234734,0.732952532902977,0.0723149387653665,-0.0130215914647627,0.982155591792155,0.000775090002797201,-57.759090862373,-57.921360415207,-18.8024018917337
11,Cost-to-sample,Biased-prior,absolute,7,1.38212895836425,-0.106633491216244,0.980631640276399,0.00628828517659515,-45.1048391499889,-45.2130188518783,1.28180451077009,-0.03975052615347,-0.00836037063284674,0.998715493014361,0.000417038218635698,-62.0976998661118,-62.2599694189458,-17.0469505670675
12,Biased-prior,Biased-prior,absolute,7,0.721084867207342,-0.0874437419243948,0.991329563267214,0.00187257152366394,-53.5844695683209,-53.6926492702103,0.67840887019119,-0.0589930772469595,-0.00355633308467941,0.996248675200944,0.000810181102892381,-57.4491403036854,-57.6114098565195,-3.91876058630916
12,Cost-to-sample,Biased-prior,absolute,7,-5.99020612593031,-0.00306087437306391,0.809792355026799,6.16173956040955e-05,-77.4833353612322,-77.5915150631215,-6.00019712975156,0.00359979484109914,-0.000832583651770307,0.989538537169509,3.38897047968153e-06,-95.7862616754246,-95.9485312282587,-18.3570161651372
13,Biased-prior,Cost-to-sample,absolute,7,0.911787331693493,-0.00935844533220366,0.209099267406078,0.00927544839259724,-42.3840613354801,-42.4922410373695,0.802919142095922,0.0632203477328442,-0.009072349133131,0.798629199451994,0.00236161681394981,-49.960232670375,-50.122502223209,-7.63026118583954
13,Cost-to-sample,Cost-to-sample,absolute,7,5.84693098089334,-0.658849262885608,0.999998032727837,2.39108745611569e-05,-84.1096114430387,-84.2177911449281,5.84653006626877,-0.658581986469226,-3.34095520478285e-05,0.999998040442014,2.38171139150401e-05,-82.1371141888307,-82.2993837416647,1.91840740326336
14,Biased-prior,Cut off,absolute,7,0.836079246428354,-0.0105987857534098,0.186661105473064,0.0137052816686199,-39.6511890236901,-39.7593687255795,0.700666527695697,0.0796763600683614,-0.0112843932277214,0.821435331922261,0.00300892910512099,-48.2645683412743,-48.4268378941083,-8.66746916852886
14,Cost-to-sample,Cut off,absolute,7,5.79219606765556,-0.664808745224874,0.999982765053086,0.000213289223908728,-68.7914012254815,-68.8995809273709,5.78046293563279,-0.656986657209692,-0.000977761001897743,0.999989254172182,0.000132983831454853,-70.0983520793751,-70.2606216322092,-1.36104070483827
15,Biased-prior,Cost-to-sample,absolute,7,0.788971325090996,-0.0659561721138992,0.901042159913293,0.0133774708098408,-39.8206539320933,-39.9288336339826,0.639407821938933,0.0337528299874762,-0.0124636252626719,0.997568146062897,0.000328746616022426,-63.7629339193395,-63.9252034721735,-23.9963698381909
15,Cost-to-sample,Cost-to-sample,absolute,7,-58.3346216539405,-0.00567466740272517,0.763372999906681,0.000279490054612949,-66.8991779848636,-67.007357686753,-58.3542107220817,0.00738471135805331,-0.00163242234509657,0.952887431472143,5.56466267400347e-05,-76.1967947273763,-76.3590642802103,-9.35170659345732
