Subject,Sequence,Model,BestFitModel,NPoints,LinearSlope,LinearR2,LinearBIC,QuadTerm,QuadR2,QuadBIC,DeltaBIC_QuadMinusLinear
36,27,Biased-prior,Biased-prior,3,0.00123052659441652,0.022201818095961,-27.8656618739533,-0.0141443167762498,1,-108.130960167351,-80.2652982933982
36,27,Cost-to-sample,Biased-prior,3,-0.0665241134570534,0.919343303379377,-22.5806888197697,-0.0341288048429571,1,-108.130960167351,-85.5502713475817
36,28,Biased-prior,Biased-prior,2,0.0111125593491961,1,-72.0873067782343,NaN,NaN,NaN,NaN
36,28,Cost-to-sample,Biased-prior,2,-0.0748530255012319,1,-72.0873067782343,NaN,NaN,NaN,NaN
36,29,Biased-prior,Biased-prior,7,-0.0452878014507509,0.806241475080639,-39.7105594973412,-0.0127759575202379,0.998732654197081,-72.9724644541672,-33.261904956826
36,29,Cost-to-sample,Biased-prior,7,-0.0999619602292301,0.982663590442139,-46.907842675488,-0.00734688546069201,0.998587992353149,-62.51650686433,-15.608664188842
36,30,Biased-prior,Biased-prior,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
36,30,Cost-to-sample,Biased-prior,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
36,31,Biased-prior,Biased-prior,2,0.017574823037485,1,-72.0873067782343,NaN,NaN,NaN,NaN
36,31,Cost-to-sample,Biased-prior,2,-0.0482006829067837,1,-72.0873067782343,NaN,NaN,NaN,NaN
36,32,Biased-prior,Biased-prior,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
36,32,Cost-to-sample,Biased-prior,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
36,33,Biased-prior,Biased-prior,6,-0.0315508700559501,0.619979240358763,-34.4044426251677,-0.0164973627568712,0.981590741764956,-50.7769162290104,-16.3724736038427
36,33,Cost-to-sample,Biased-prior,6,-0.0846432919440202,0.928017887799345,-34.9653457796624,-0.0152594103735209,0.9923615063376,-46.6328896745949,-11.6675438949326
36,34,Biased-prior,Biased-prior,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
36,34,Cost-to-sample,Biased-prior,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
36,35,Biased-prior,Biased-prior,6,-0.0327626288028901,0.86287432122226,-42.0516610288416,-0.00817672862019874,0.977533268346876,-51.1130750405964,-9.06141401175476
36,35,Cost-to-sample,Biased-prior,6,-0.0843888305717428,0.978617647689166,-42.6031258285358,-0.0069198254365072,0.992655223118277,-47.2228253063037,-4.61969947776787
36,36,Biased-prior,Biased-prior,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
36,36,Cost-to-sample,Biased-prior,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
36,37,Biased-prior,Biased-prior,2,-0.0362571954846577,1,-72.0873067782343,NaN,NaN,NaN,NaN
36,37,Cost-to-sample,Biased-prior,2,-0.0862632315839671,1,-72.0873067782343,NaN,NaN,NaN,NaN
36,38,Biased-prior,Biased-prior,4,-0.0154112037269438,0.174167767954496,-23.4906307245824,-0.0349237253074622,0.889694357639838,-30.1568826209271,-6.66625189634476
36,38,Cost-to-sample,Biased-prior,4,-0.0773376665325565,0.76479194036499,-21.5279637543963,-0.0447564853946717,0.969701920677382,-28.3392140363936,-6.81125028199738
36,39,Biased-prior,Biased-prior,4,-0.0184819239554384,0.225810968176667,-23.3340625542404,-0.0352713274827313,0.883747910651411,-29.5319884080646,-6.19792585382417
36,39,Cost-to-sample,Biased-prior,4,-0.0774350531262308,0.744468279090425,-21.0786575775898,-0.0468953167768129,0.962902124380501,-27.4115106051959,-6.33285302760611
36,40,Biased-prior,Biased-prior,4,-0.00427167753019425,0.286118619091557,-36.3235850361137,-0.00734150817933102,0.962216789546884,-46.6926985922327,-10.369113556119
36,40,Cost-to-sample,Biased-prior,4,-0.0632347579382766,0.997550848488015,-42.4602922873611,-0.00348502321444315,0.999974804080831,-59.3812574391631,-16.9209651518021
37,1,Biased-prior,Cost-to-sample,7,-0.0126078474865752,0.251581514418,-40.0008542595686,-0.011227940412595,0.850156118276079,-49.3135224249834,-9.31266816541475
37,1,Cost-to-sample,Cost-to-sample,7,-0.115155606260235,0.984035227035776,-45.5136523536329,-0.00468590999078552,0.988923434307444,-46.1266126970357,-0.612960343402754
37,2,Biased-prior,Cost-to-sample,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
37,2,Cost-to-sample,Cost-to-sample,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
37,3,Biased-prior,Cost-to-sample,6,0.00688256821938732,0.544849414697347,-50.8182802928378,-0.00364168701288353,0.870265782346383,-56.5573634806455,-5.73908318780779
37,3,Cost-to-sample,Cost-to-sample,6,-0.123599302990209,0.996450436837166,-48.9066062177616,-0.00364409980913637,0.998298270628394,-51.5259239392808,-2.61931772151919
37,4,Biased-prior,Cost-to-sample,4,0.0136308066814658,0.998872301377636,-57.8440119002513,-0.000486362498289321,0.999889666867154,-65.7554373311555,-7.91142543090424
37,4,Cost-to-sample,Cost-to-sample,4,-0.132754371693281,0.989594072175828,-30.7085513898201,-0.0130865316852747,0.997287121748508,-34.6997189093508,-3.99116751953076
37,5,Biased-prior,Cost-to-sample,6,0.00549774491216215,0.275621608830566,-46.6371303146743,-0.00542267597321592,0.847666512431041,-54.2008215307301,-7.56369121605582
37,5,Cost-to-sample,Cost-to-sample,6,-0.1261884646066,0.991790374719032,-43.5988043868434,-0.0075863123444939,0.999437544550696,-57.8915486971202,-14.2927443102768
37,6,Biased-prior,Cost-to-sample,7,-0.00753104118462585,0.157694198368712,-43.1178288246128,-0.00881673778520145,0.806093853063025,-51.4533007642461,-8.33547193963326
37,6,Cost-to-sample,Cost-to-sample,7,-0.132079399410874,0.994231860677626,-50.7923937451193,-0.00526406603681806,0.998969711885972,-60.9040610760611,-10.1116673309418
37,7,Biased-prior,Cost-to-sample,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
37,7,Cost-to-sample,Cost-to-sample,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
37,8,Biased-prior,Cost-to-sample,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
37,8,Cost-to-sample,Cost-to-sample,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
37,9,Biased-prior,Cost-to-sample,3,0.0165593531810279,0.996948762191209,-40.9914519746744,-0.00158673939974806,1,-108.130960167351,-67.1395081926771
37,9,Cost-to-sample,Cost-to-sample,3,-0.116197579209248,0.987996420323488,-25.1653728421998,-0.0221837729656861,1,-108.130960167351,-82.9655873251517
37,10,Biased-prior,Cost-to-sample,7,0.0023697434638235,0.0175135418329769,-42.8439640740439,-0.00834918964443926,0.669714184146285,-48.5289511315075,-5.68498705746357
37,10,Cost-to-sample,Cost-to-sample,7,-0.140571093473212,0.995221573767314,-51.2446850126047,-0.00267937293899725,0.996306287963053,-51.1011301581084,0.14355485449628
37,11,Biased-prior,Cost-to-sample,5,0.0166629952875594,0.967047369190737,-51.156918863403,-0.0024663322281306,0.996707481860626,-61.0645731324996,-9.90765426909662
37,11,Cost-to-sample,Cost-to-sample,5,-0.116226289067174,0.992269033041931,-39.1113521096674,-0.00819161071193366,0.999169640780682,-48.6575683164161,-9.54621620674878
37,12,Biased-prior,Cost-to-sample,4,0.0179459186032805,0.999638569030591,-60.1982895757747,-0.00037087624768924,0.999980123242043,-70.41407505491,-10.2157854791353
37,12,Cost-to-sample,Cost-to-sample,4,-0.102763920736443,0.987606671548699,-32.049909550052,-0.0127090370682167,0.999690873201614,-45.4282633297055,-13.3783537796535
37,13,Biased-prior,Cost-to-sample,5,0.0107759904024696,0.984640401736252,-59.4224152147869,-0.000861604367835161,0.993453063044114,-62.0766936659875,-2.65427845120058
37,13,Cost-to-sample,Cost-to-sample,5,-0.119264099216558,0.998325117378509,-46.5312170405041,0.00113211304481302,0.998451056354586,-45.3126286610494,1.21858837945469
37,14,Biased-prior,Cost-to-sample,6,0.012574220779416,0.749241238705816,-49.0745288372829,-0.00456007338938071,0.959455363496648,-58.2152965490276,-9.14076771174464
37,14,Cost-to-sample,Cost-to-sample,6,-0.0988139799428898,0.973295867834531,-39.3432456197364,0.00749343994677373,0.985236553824063,-41.1074704115612,-1.76422479182487
37,15,Biased-prior,Cost-to-sample,7,-0.000631090340538611,0.000967253981282723,-40.9764085838475,-0.0097601909572686,0.695024582426862,-47.3363931064858,-6.35998452263822
37,15,Cost-to-sample,Cost-to-sample,7,-0.136022309879925,0.990027903529096,-46.518824280812,-0.00720828251594666,0.998368785931141,-57.2461780546534,-10.7273537738414
37,16,Biased-prior,Cost-to-sample,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
37,16,Cost-to-sample,Cost-to-sample,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
37,17,Biased-prior,Cost-to-sample,6,0.0109104540771515,0.638986641125381,-47.6360504205933,-0.00434569535121935,0.855250227906306,-51.3277414765939,-3.69169105600061
37,17,Cost-to-sample,Cost-to-sample,6,-0.12835739912018,0.977800980841766,-37.3406215797974,-0.0118374251410825,0.995542134688816,-45.1811306155759,-7.84050903577848
37,18,Biased-prior,Cost-to-sample,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
37,18,Cost-to-sample,Cost-to-sample,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
37,19,Biased-prior,Cost-to-sample,7,-0.00994831726489684,0.105757646713292,-36.0052583138682,-0.0138478332170512,0.720506075813165,-42.2003220752192,-6.195063761351
37,19,Cost-to-sample,Cost-to-sample,7,-0.142842546187227,0.983036694330547,-42.065449298283,-0.0100989341616148,0.997777692759053,-54.3470851197323,-12.2816358214493
37,20,Biased-prior,Cost-to-sample,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
37,20,Cost-to-sample,Cost-to-sample,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
37,21,Biased-prior,Cost-to-sample,5,0.0122619593222663,0.989607900900717,-60.1092386903426,-0.00105097240289446,0.999785704637465,-77.9070299390691,-17.7977912487265
37,21,Cost-to-sample,Cost-to-sample,5,-0.111599373088371,0.999413744858533,-52.4496319431834,-0.00206434782761646,0.999892502361205,-59.3216250666602,-6.87199312347676
37,22,Biased-prior,Cost-to-sample,5,0.00744134141888293,0.691631489414408,-46.3612185203663,-0.00402809070193415,0.97535727951066,-57.3858505513414,-11.0246320309751
37,22,Cost-to-sample,Cost-to-sample,5,-0.114143506006441,0.990268976014001,-38.1316635907215,-0.00943534037158353,0.999742115584175,-54.6750403076147,-16.5433767168932
37,23,Biased-prior,Cost-to-sample,6,0.0104613530611825,0.504364921127575,-44.8194030352192,-0.00587123886587929,0.843277254234748,-49.9358133710996,-5.1164103358804
37,23,Cost-to-sample,Cost-to-sample,6,-0.129944352772369,0.980345112404904,-37.9390920518811,-0.0117910847855062,0.997565003918963,-48.6776179398038,-10.7385258879226
37,24,Biased-prior,Cost-to-sample,3,0.0186386496358085,0.997254010221449,-40.5988700287376,-0.0016940320961745,1,-108.130960167351,-67.5320901386139
37,24,Cost-to-sample,Cost-to-sample,3,-0.105079612496309,0.99751346521422,-30.5205194343359,-0.00908692568116942,1,-108.130960167351,-77.6104407330156
37,25,Biased-prior,Cost-to-sample,7,-0.0101193870152447,0.214462751950585,-41.6227271902558,-0.00984724751628998,0.823711192504199,-50.1365269611861,-8.5137997709303
37,25,Cost-to-sample,Cost-to-sample,7,-0.12405111739977,0.994018025534853,-51.4140135759933,-0.00431028254212932,0.997618217284969,-55.9144135374732,-4.50039996147989
37,26,Biased-prior,Cost-to-sample,3,0.0158158901791034,0.991117138461126,-38.0437385052548,-0.00259339232563728,1,-108.130960167351,-70.0872216620967
37,26,Cost-to-sample,Cost-to-sample,3,-0.122687664870617,0.967486001781253,-21.786942261697,-0.038956001302395,1,-108.130960167351,-86.3440179056545
37,27,Biased-prior,Cost-to-sample,6,-0.000395503463354772,0.00270939137506909,-48.5681356436096,-0.00480260780342079,0.854992979934349,-58.3459365047928,-9.7778008611832
37,27,Cost-to-sample,Cost-to-sample,6,-0.109812084123443,0.996164633597601,-49.8595343941648,-0.00420676954683974,0.999283429916106,-58.1330400902593,-8.27350569609451
37,28,Biased-prior,Cost-to-sample,7,-0.00333309347711627,0.0288611598118552,-41.6462723178831,-0.00959717518491423,0.746699898709981,-49.1076235847298,-7.46135126684671
37,28,Cost-to-sample,Cost-to-sample,7,-0.131877636289983,0.963380814644089,-37.6555855584613,-0.0141053588507075,0.996444040048184,-52.0333060731362,-14.3777205146749
37,29,Biased-prior,Cost-to-sample,2,0.016002096488687,1,-72.0873067782343,NaN,NaN,NaN,NaN
37,29,Cost-to-sample,Cost-to-sample,2,-0.132261101529723,1,-72.0873067782343,NaN,NaN,NaN,NaN
37,30,Biased-prior,Cost-to-sample,3,0.0128888556628228,0.998204929125421,-44.0902664738816,-0.000946685952352384,1,-108.130960167351,-64.0406936934699
37,30,Cost-to-sample,Cost-to-sample,3,-0.129253851091329,0.999938065685898,-40.3631553139516,0.00176190802830567,1,-108.130960167351,-67.7678048533999
37,31,Biased-prior,Cost-to-sample,7,-0.00256337015635892,0.0288240081440967,-45.3130797318177,-0.00795482514203312,0.861573266025676,-57.0043351585945,-11.6912554267768
37,31,Cost-to-sample,Cost-to-sample,7,-0.107207235513457,0.989359827146199,-49.392950251286,-0.00264797232305025,0.991170559306153,-48.7528555111006,0.640094740185347
37,32,Biased-prior,Cost-to-sample,7,0.0033108410835263,0.095444505241511,-50.6095706995563,-0.00443386411958846,0.608967947246386,-54.5342394188386,-3.92466871928228
37,32,Cost-to-sample,Cost-to-sample,7,-0.115322530272559,0.993375581465818,-51.7168572400249,-0.0048497456754534,0.998645990702872,-60.8847950019526,-9.1679377619277
37,33,Biased-prior,Cost-to-sample,7,-0.0123675134229966,0.199958532676082,-38.1957941229731,-0.012592293336486,0.821837801237878,-46.7636683466446,-8.56787422367142
37,33,Cost-to-sample,Cost-to-sample,7,-0.135049320318562,0.992655849252997,-48.7790913487248,-0.00566758296100453,0.99790067334818,-55.5991938980367,-6.82010254931184
37,34,Biased-prior,Cost-to-sample,7,-0.0185985556448523,0.457127578106239,-40.9861353619518,-0.0109243667207146,0.930270973007156,-53.4060287954171,-12.4198934334653
37,34,Cost-to-sample,Cost-to-sample,7,-0.121900150563696,0.998102801413345,-59.7262066356566,-0.00209329603308137,0.998985778321739,-62.1640945847742,-2.43788794911762
37,35,Biased-prior,Cost-to-sample,5,0.0133506538071706,0.992607031670276,-60.9763151048556,-0.000300514534598574,0.99331112669872,-59.867296583142,1.10901852171362
37,35,Cost-to-sample,Cost-to-sample,5,-0.123743229638669,0.951787911082963,-29.1245163149312,-0.0200344458529137,0.98671641593226,-33.9604824263073,-4.83596611137608
37,36,Biased-prior,Cost-to-sample,7,-0.00825036367375124,0.17944770837595,-42.9284345965599,-0.00865464880238228,0.771843391096971,-49.9421420066963,-7.01370741013639
37,36,Cost-to-sample,Cost-to-sample,7,-0.123374204619511,0.995448054804681,-53.413052363032,-0.00330164842829838,0.997586769125879,-55.9092595839132,-2.49620722088121
37,37,Biased-prior,Cost-to-sample,7,-0.0283947881095916,0.431966639411531,-34.3489920037463,-0.0174506835194459,0.921428754732753,-46.2503023342354,-11.9013103304892
37,37,Cost-to-sample,Cost-to-sample,7,-0.143737283712928,0.983720353708721,-42.2708542815053,-0.0102968955793994,0.998865262501039,-58.9695441486086,-16.6986898671033
37,38,Biased-prior,Cost-to-sample,6,0.0127785358410206,0.679394124739602,-46.8196264804585,-0.00509790940797332,0.910070194073156,-52.6549658149792,-5.83533933452078
37,38,Cost-to-sample,Cost-to-sample,6,-0.125081526132483,0.961830092441804,-34.3000493603676,-0.0165213530271719,0.997628355860366,-49.179073894012,-14.8790245336444
37,39,Biased-prior,Cost-to-sample,3,0.0125732744075993,0.999141340342429,-46.4540982068245,-0.000638419415862974,1,-108.130960167351,-61.676861960527
37,39,Cost-to-sample,Cost-to-sample,3,-0.107209174251474,0.999915051863178,-40.5371655397453,0.00171154355058774,1,-108.130960167351,-67.5937946276062
37,40,Biased-prior,Cost-to-sample,7,-0.0130946526518028,0.270371487744542,-40.1526673829251,-0.0106608972632432,0.807999261464555,-47.552011325014,-7.3993439420889
37,40,Cost-to-sample,Cost-to-sample,7,-0.130895829950603,0.993521593176326,-50.1005358969721,-0.00497262412859478,0.997823076157004,-55.7885584913985,-5.68802259442634
38,1,Biased-prior,Cut off,2,0.0212165252767165,1,-72.0873067782343,NaN,NaN,NaN,NaN
38,1,Cost-to-sample,Cut off,2,-1.61965851338105,1,-72.0873067782343,NaN,NaN,NaN,NaN
38,2,Biased-prior,Cut off,5,0.0118398956166121,0.972584129714001,-55.5223655657185,-0.00160504236438173,0.997606731641699,-66.1052381910593,-10.5828726253409
38,2,Cost-to-sample,Cut off,5,-1.62591210858557,0.999967737041821,-40.1624913530019,0.00173864967304387,0.999969337867564,-38.8075101627035,1.35498119029833
38,3,Biased-prior,Cut off,3,0.0193211735110664,0.999234111384314,-44.2196158960225,-0.000926495489562358,1,-108.130960167351,-63.911344271329
38,3,Cost-to-sample,Cut off,3,-1.61145460886091,0.999997748262005,-35.1677650561327,0.00418830327292888,1,-108.130960167351,-72.9631951112188
38,4,Biased-prior,Cut off,6,0.000409166764715372,0.00192937751681466,-46.1187258568955,-0.00591169572863291,0.861139487399315,-56.1610910777151,-10.0423652208196
38,4,Cost-to-sample,Cut off,6,-1.63438052030233,0.999965081205157,-45.6733689615061,-0.00467046764135937,0.999982501597584,-48.0271032852958,-2.35373432378968
38,5,Biased-prior,Cut off,3,0.0116566740492169,0.999983032459688,-58.6830034410682,-8.31664970147683e-05,1,-108.130960167351,-49.4479567262833
38,5,Cost-to-sample,Cut off,3,-1.61706053390622,0.999923227974203,-24.559291021889,0.02454172452443,1,-108.130960167351,-83.5716691454625
38,6,Biased-prior,Cut off,4,0.00873648210404465,0.99828101968178,-59.7140326482571,-0.000294305163506926,0.999187305911256,-61.3242654536751,-1.61023280541799
38,6,Cost-to-sample,Cut off,4,-1.65221861029205,0.999987755085042,-37.5594353668468,0.00108538704941415,0.999988100323303,-36.2875390614075,1.27189630543938
38,7,Biased-prior,Cut off,2,0.0170556697705816,1,-72.0873067782343,NaN,NaN,NaN,NaN
38,7,Cost-to-sample,Cut off,2,-1.61125096706891,1,-72.0873067782343,NaN,NaN,NaN,NaN
38,8,Biased-prior,Cut off,4,0.0131787172158909,0.980490132224228,-46.6365825511225,-0.00202084851804723,0.998934104312846,-56.8787078334215,-10.242125282299
38,8,Cost-to-sample,Cut off,4,-1.63869437624774,0.999947604305877,-31.8101735553995,-0.00199402974417228,0.999948788804525,-30.5153441740804,1.29482938131909
38,9,Biased-prior,Cut off,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
38,9,Cost-to-sample,Cut off,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
38,10,Biased-prior,Cut off,5,0.00832798758604458,0.99782631110322,-71.8424903927888,6.9160560556959e-05,0.997922654035013,-70.4597253609236,1.38276503186518
38,10,Cost-to-sample,Cut off,5,-1.62080295854119,0.999909237174134,-35.0220214536714,0.0128879842721533,0.999997748362036,-51.8955428387046,-16.8735213850332
38,11,Biased-prior,Cut off,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
38,11,Cost-to-sample,Cut off,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
38,12,Biased-prior,Cut off,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
38,12,Cost-to-sample,Cut off,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
38,13,Biased-prior,Cut off,3,0.0115474727972621,0.995871194853794,-42.2437923928662,-0.00128782894948726,1,-108.130960167351,-65.8871677744853
38,13,Cost-to-sample,Cut off,3,-1.62358694838318,0.999994006707381,-32.1859343959823,-0.00688446539800439,1,-108.130960167351,-75.9450257713691
38,14,Biased-prior,Cut off,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
38,14,Cost-to-sample,Cut off,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
38,15,Biased-prior,Cut off,4,0.0113486118095106,0.989595741891828,-50.3844413225626,-0.00129766716664833,0.999946900327217,-70.1093456368849,-19.7249043143223
38,15,Cost-to-sample,Cut off,4,-1.63430761248669,0.999996447477163,-42.5964791677134,0.00101315107486173,0.999996754923452,-41.5722610870882,1.02421808062523
38,16,Biased-prior,Cut off,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
38,16,Cost-to-sample,Cut off,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
38,17,Biased-prior,Cut off,4,0.0200491330219971,0.99760305041919,-51.73602613291,-0.000959132575019953,0.999429525886117,-56.0916693961527,-4.35564326324265
38,17,Cost-to-sample,Cut off,4,-1.62354039909623,0.999997147891903,-43.5277607102471,0.00304783348300325,0.999999967216111,-60.0049722685997,-16.4772115583526
38,18,Biased-prior,Cut off,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
38,18,Cost-to-sample,Cut off,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
38,19,Biased-prior,Cut off,4,0.0148196857996339,0.999810303609669,-64.3088119365414,4.18734638499486e-05,0.999816689293018,-63.0594867073222,1.2493252292192
38,19,Cost-to-sample,Cut off,4,-1.63930660604816,0.999947761603782,-31.8192123984953,-0.0131894199112885,0.99999954592784,-49.4141857801043,-17.594973381609
38,20,Biased-prior,Cut off,4,0.00789662584044602,0.983767828374509,-51.4829738156683,-0.00110202813587958,0.999095805614659,-61.6475038122354,-10.1645299965672
38,20,Cost-to-sample,Cut off,4,-1.6561340910972,0.99999769222504,-44.2158465099553,-0.000951575012193566,0.999997956334555,-43.3157075791452,0.900138930810144
38,21,Biased-prior,Cut off,4,0.0161234536508985,0.999683574640892,-61.587106424497,0.000205633268685883,0.999813658422744,-62.3188358841174,-0.731729459620418
38,21,Cost-to-sample,Cut off,4,-1.63585236564157,0.999994091300068,-40.5538404066678,-0.0031664309391368,0.999997088662425,-41.998798870423,-1.44495846375519
38,22,Biased-prior,Cut off,4,0.0213158447397519,0.999611649005458,-58.5341241619817,0.000138705183412417,0.999645510145891,-57.5127491229682,1.02137503901348
38,22,Cost-to-sample,Cut off,4,-1.60741039983626,0.999999909086413,-57.3912667041466,-0.000395713681374414,0.999999957570423,-59.0532274115111,-1.66196070736451
38,23,Biased-prior,Cut off,4,0.0162391922285999,0.998859711490798,-56.3987906781933,-6.08709554939784e-05,0.998870939063498,-55.0520765212796,1.34671415691376
38,23,Cost-to-sample,Cut off,4,-1.62398507823572,0.999983305488321,-36.4574280046066,-0.00332668895184908,0.999986662424305,-35.9691125693031,0.48831543530352
38,24,Biased-prior,Cut off,4,0.0140903204419091,0.990733113512978,-49.120965696744,-0.0014562502816,0.999199088296709,-57.5284794334364,-8.40751373669246
38,24,Cost-to-sample,Cut off,4,-1.62200312780961,0.999994638652758,-41.0107016077984,0.00211443859669195,0.999995998137818,-40.7942292322276,0.216472375570838
38,25,Biased-prior,Cut off,4,0.0105389569165387,0.996346065459946,-55.189411150119,-0.000559042584794737,0.998588887016097,-57.6088199885719,-2.41940883845289
38,25,Cost-to-sample,Cut off,4,-1.62271546894497,0.999967370120082,-33.7830273698871,0.00205753210588656,0.999968656248412,-32.5575869874488,1.22544038243834
38,26,Biased-prior,Cut off,4,0.019512012483438,0.999712536434156,-60.445144612248,-0.000361455836797182,0.999986991643981,-71.4408670633937,-10.9957224511457
38,26,Cost-to-sample,Cut off,4,-1.63524759298615,0.999980359915317,-35.752156477284,-0.00641578547163338,0.999992674338891,-38.3106189565199,-2.55846247923589
38,27,Biased-prior,Cut off,3,0.0133589555753064,0.998636297268528,-44.7011416296609,0.00085504567496327,1,-108.130960167351,-63.4298185376906
38,27,Cost-to-sample,Cut off,3,-1.62631190729055,0.999937153542362,-25.1255412559282,0.0223315320239559,1,-108.130960167351,-83.0054189114233
38,28,Biased-prior,Cut off,7,-0.00831901771951507,0.216260701615034,-44.4399318459395,-0.00780565205840615,0.787440896837351,-51.6280161836885,-7.18808433774898
38,28,Cost-to-sample,Cut off,7,-1.6311818507444,0.999984107080893,-56.9011987378164,0.00310901297962429,0.999995005278077,-63.0577321092827,-6.15653337146627
38,29,Biased-prior,Cut off,4,0.0153861970981321,0.998983255269654,-57.2896405191803,9.72756287866589e-05,0.999015199593961,-56.0310356570873,1.258604862093
38,29,Cost-to-sample,Cut off,4,-1.64141773576948,0.99992622716212,-30.4281390168913,-0.00137605292482193,0.999926789361003,-29.0724441020251,1.35569491486617
38,30,Biased-prior,Cut off,4,0.0218975385203528,0.99998094434553,-70.3783959189598,0.000100261797486608,0.999997715466281,-77.4769093114248,-7.09851339246498
38,30,Cost-to-sample,Cut off,4,-1.6231235590176,0.999884377958329,-28.7202910244165,-0.0183568505176851,0.999986691460343,-35.9816794686523,-7.26138844423577
38,31,Biased-prior,Cut off,4,0.0113946027482483,0.997779288083515,-56.5625779833258,-0.000556488843113184,0.999683165652773,-62.9650997550789,-6.40252177175308
38,31,Cost-to-sample,Cut off,4,-1.64700897616977,0.999968321950384,-33.7825693810469,-0.00377620012553926,0.999972527224419,-32.9659888777751,0.816580503271815
38,32,Biased-prior,Cut off,4,0.011422886748492,0.99277216497546,-51.8021742799974,-0.0010897066196676,0.999999979762687,-101.559568076439,-49.7573937964417
38,32,Cost-to-sample,Cut off,4,-1.64639052365314,0.999982016522999,-36.050311159888,-0.00717740963285975,0.999997220315292,-42.1324803391232,-6.08216917923522
38,33,Biased-prior,Cut off,4,0.00648342033947594,0.932765433438653,-47.1627587321463,-0.00193450655919895,0.999200058069548,-63.5020789290922,-16.3393201969459
38,33,Cost-to-sample,Cut off,4,-1.62122479577995,0.999858872405361,-27.9322018404663,0.00656956184196485,0.999872006950194,-26.9366612538993,0.995540586567031
38,34,Biased-prior,Cut off,4,0.0121523415766694,0.999032732150758,-59.3769738157491,-0.000418864615751948,0.999982236846252,-73.9800760519445,-14.6031022361954
38,34,Cost-to-sample,Cut off,4,-1.64117403889308,0.999992765654875,-39.7181960978552,-0.00481534823787652,0.999999652700632,-50.4775336606012,-10.759337562746
38,35,Biased-prior,Cut off,4,0.00558184200296762,0.804695040588311,-43.5043332353476,-0.00307440157095386,0.999988374608792,-81.0345425028917,-37.5302092675441
38,35,Cost-to-sample,Cut off,4,-1.62748793993218,0.999988615493718,-37.9715189550958,-0.0061254676813646,0.999999948052758,-58.1443445245663,-20.1728255694705
38,36,Biased-prior,Cut off,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
38,36,Cost-to-sample,Cut off,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
38,37,Biased-prior,Cut off,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
38,37,Cost-to-sample,Cut off,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
38,38,Biased-prior,Cut off,4,0.0165890483765765,0.996801369896555,-52.0942529614493,-0.000456874037427583,0.997406221205043,-51.5463858758061,0.547867085643276
38,38,Cost-to-sample,Cut off,4,-1.62392362601216,0.999884816429225,-28.7315483518641,-0.0187836653996883,0.999991837538155,-37.9331792034745,-9.20163085161033
38,39,Biased-prior,Cut off,4,0.0137388197908614,0.99877046352311,-57.4346271492268,0.000414010442161361,0.999496033683177,-59.6158651686958,-2.18123801946906
38,39,Cost-to-sample,Cut off,4,-1.62191179598506,0.999999761198174,-53.4565187498075,-0.000102147957653219,0.999999764371354,-52.1237323841471,1.33278636566045
38,40,Biased-prior,Cut off,3,0.0191013059247667,0.9986000192908,-42.4768497664458,-0.00123876500557914,1,-108.130960167351,-65.6541104009056
38,40,Cost-to-sample,Cut off,3,-1.61258576032762,0.999999749911255,-41.7564862808665,0.00139678825980372,1,-108.130960167351,-66.374473886485
